"homograph"	"wordid"	"sentence"	"start"	"end"
"precipitate"	"precipitate_vrb"	"Some patients become hyperirritable and combative, which can precipitate accidents or even assaultive behaviour."	61	72
"precipitate"	"precipitate_adj-nou"	"Any solid precipitate was pumped out and transported for off-site disposal, while the liquid was reused in the conditioning process."	10	21
"precipitate"	"precipitate_adj-nou"	"It is based on the reduction of copper(II) acetate to copper(I) oxide (Cu₂O), which forms a brick-red precipitate."	104	115
"precipitate"	"precipitate_adj-nou"	"Reduction of this platinum(II) species with alkaline ethanol in the presence of excess triphenylphosphine affords the product as a precipitate."	131	142
"precipitate"	"precipitate_adj-nou"	"Precipitation: If a reaction produces a solid, a precipitate will form during the titration."	49	60
"precipitate"	"precipitate_adj-nou"	"However the addition of hydrochloric acid to Ovoferrin produces a well-known color and precipitate of Prussian blue."	87	98
"precipitate"	"precipitate_vrb"	"Asses fill his thoughts and even precipitate black-outs, during which he commits terrible acts of bottom-pinching."	33	44
"precipitate"	"precipitate_adj-nou"	"Iron precipitate is also caked thickly along the stream."	5	16
"precipitate"	"precipitate_vrb"	"It is then a simple matter for her to bring about a reconciliation and precipitate the ceremony."	71	82
"precipitate"	"precipitate_vrb"	"Bordiga's entrance to the party in 1949 was to precipitate the formation of opposition 'blocks'."	47	58
"precipitate"	"precipitate_adj-nou"	"This produces a gel-like precipitate that can then be dried in air."	25	36
"precipitate"	"precipitate_adj-nou"	"Silver nitrate reacts with iodate to form the precipitate of silver iodate, and the precipitate is transferred to silver nitrate."	46	57
"precipitate"	"precipitate_vrb"	"The suspended load of the detritus will precipitate."	40	51
"precipitate"	"precipitate_vrb"	"Whisky can be ""chill filtered"": chilled to precipitate out fatty acid esters and then filtered to remove them."	43	54
"precipitate"	"precipitate_adj-nou"	"Walpole was not consulted and stated that Townshend was ""too precipitate"" in his actions."	61	72
"precipitate"	"precipitate_vrb"	"Most particularly, this art can identify the single person whose death would precipitate a societal change."	77	88
"precipitate"	"precipitate_vrb"	"This action, known as the Chesapeake-Leopard Affair, helped precipitate the War of 1812."	60	71
"precipitate"	"precipitate_vrb"	"In Phase II the pH of the effluent is raised again and additional metals precipitate."	73	84
"precipitate"	"precipitate_adj-nou"	"This precipitate action led to protests from the consuls of Toulouse, and Roland left the city soon afterwards."	5	16
"precipitate"	"precipitate_adj-nou"	"Either a precipitate of barium or evidence of radiopacity indicates a fistula."	9	20
"precipitate"	"precipitate_adj-nou"	"Production of a greenish precipitate was an indication of the presence of tannins."	25	36
"precipitate"	"precipitate_vrb"	"Xerostomia, also known as dry mouth syndrome, can precipitate dysgeusia because normal salivary flow and concentration are necessary for taste."	50	61
"precipitate"	"precipitate_vrb"	"One kg of CuSO₄ actually requires only 0.225 kg of chemically pure hydrated lime to precipitate all the copper."	86	97
"precipitate"	"precipitate_vrb"	"Both of these are oxidized in aqueous solution and precipitate in even mildly elevated pH as iron(III) oxide."	51	62
"precipitate"	"precipitate_adj-nou"	"Lucullus' reaction was an attack that was so precipitate that he took Tigranes by surprise."	45	56
"precipitate"	"precipitate_adj-nou"	"Electrolysis of bismuth(III) oxide in hot concentrated alkali solution gives a scarlet red precipitate of bismuth(V) oxide."	91	102
"precipitate"	"precipitate_vrb"	"Seawater is pumped through the condenser section to cool the vapour sufficiently to precipitate it."	84	95
"precipitate"	"precipitate_adj-nou"	"The eggs of macroinvertebrates and fish are also smothered by the precipitate."	66	77
"precipitate"	"precipitate_vrb"	"The moments of exhaustion might consequently precipitate an inversion in the thematic flux."	45	56
"precipitate"	"precipitate_adj-nou"	"The precipitate will dissolve back into solution."	4	15
"precipitate"	"precipitate_vrb"	"Football rivals and political adversaries from the Balkans all precipitate conflict and amusing situations."	63	74
"precipitate"	"precipitate_vrb"	"Raynor allegedly began talking about a ""divorce"" of the two merged unions in order to precipitate just such an outcome."	86	97
"precipitate"	"precipitate_adj-nou"	"When tested at 998 K, a δ-phase precipitate begins forming which consist of Ni₃(Nb, Mo) in a orthorhombic crystal structure."	33	44
"precipitate"	"precipitate_vrb"	"In sufficient concentration it will cause protein, DNA and RNA to precipitate out of solution."	66	77
"precipitate"	"precipitate_vrb"	"In the refining of zinc, solutions of zinc sulfate are treated with lime to co-precipitate heavy metals such as barium."	79	90
"precipitate"	"precipitate_adj-nou"	"The formation of a brominated phenol in form of a white precipitate indicates that the unknown was a phenol."	56	67
"precipitate"	"precipitate_vrb"	"It also helped precipitate the Wars of the Three Kingdoms, during which the Scots carried out major military interventions."	15	26
"precipitate"	"precipitate_vrb"	"Tutton's salts containing magnesium with fluoroberyllate are difficult to produce, as the solutions tend to precipitate insoluble MgF₂."	108	119
"precipitate"	"precipitate_vrb"	"Metal salts can be used at low concentrations to precipitate enzymes and nucleic acids from solutions."	49	60
"precipitate"	"precipitate_vrb"	"The slightest inadvertence can precipitate him who crosses this bridge into the abyss."	31	42
"precipitate"	"precipitate_vrb"	"Aqueous solutions of nickel sulfate reacts with sodium carbonate to precipitate nickel carbonate, a precursor to nickel-based catalysts and pigments."	68	79
"precipitate"	"precipitate_adj-nou"	"Filtration: Collect thorium phosphate precipitate during filtration of neutralized monazite solution."	38	49
"precipitate"	"precipitate_vrb"	"After neutralization, only the zinc stays in solution while germanium and other metals precipitate."	87	98
"precipitate"	"precipitate_adj-nou"	"Diazepam should not be administered if a precipitate has formed and does not dissolve."	41	52
"precipitate"	"precipitate_vrb"	"Sodium hydrosulfide (NaHS) is added (along with some metallic cobalt as a catalyst) to precipitate nickel sulfide (NiS)."	87	98
"precipitate"	"precipitate_adj-nou"	"Initially at low antigen concentration, all of the antibody is contained in the precipitate."	80	91
"precipitate"	"precipitate_vrb"	"This would precipitate a brutal counter-reaction, with capitalists preserving their power by discarding democracy and instituting a brutal repressive regime."	11	22
"precipitate"	"precipitate_vrb"	"This split would eventually precipitate the Fall of Numenor."	28	39
"precipitate"	"precipitate_adj-nou"	"It is a precipitate of the scientific and cultural lag of centuries and millenia of human experience."	8	19
"precipitate"	"precipitate_vrb"	"The organogelators precipitate out as fibers, forming a 3-dimensional network which then immobilizes the apolar solvent to produce organogels."	19	30
"precipitate"	"precipitate_vrb"	"Granulomatosis with polyangiitis is one of the autoimmune conditions that may precipitate hearing loss."	78	89
"precipitate"	"precipitate_adj-nou"	"Precipitate formation is useful in the detection of the type of cation in a salt."	0	11
"precipitate"	"precipitate_adj-nou"	"Together they can form an insoluble precipitate which blocks the distal part of the nephrons."	36	47
"precipitate"	"precipitate_vrb"	"Calcium carbonate dissolved into water may precipitate out where the water discharges some of its dissolved carbon dioxide."	43	54
"precipitate"	"precipitate_vrb"	"Reactions conducted in DMSO are often diluted with water to precipitate or phase-separate products."	60	71
"precipitate"	"precipitate_vrb"	"They are contraindicated in variant angina and can precipitate heart failure."	51	62
"precipitate"	"precipitate_vrb"	"These compounds slowly precipitate on the surface."	23	34
"precipitate"	"precipitate_adj-nou"	"Without sufficient force of gravity (settling) to bring the solid particles together, the precipitate remains in suspension."	90	101
"precipitate"	"precipitate_vrb"	"The positive metal ions are pulled toward the cathode, where they catch electrons and precipitate as a compact metal film."	86	97
"precipitate"	"precipitate_adj-nou"	"If a white precipitate forms, Zinc is present."	11	22
"precipitate"	"precipitate_vrb"	"This leaves uranium-238 bonded to fluorine and allows uranium-235 metal to precipitate from the solution."	75	86
"precipitate"	"precipitate_vrb"	"This test is used to precipitate the ion present as almost all carbonates are insoluble."	21	32
"precipitate"	"precipitate_adj-nou"	"This produces a solid neutralisation precipitate containing largely calcium sulfate, basic iron(III) arsenate and iron(III) hydroxide."	37	48
"precipitate"	"precipitate_adj-nou"	"An alcian blue solution with a precipitate should be discarded and replaced, not filtered and used."	31	42
"precipitate"	"precipitate_adj-nou"	"Neutralisation frequently produces a precipitate that will require treatment as a solid residue that may also be toxic."	37	48
"precipitate"	"precipitate_adj-nou"	"However, lack of forewarning, combined with caution over upsetting Japan needlessly with precipitate actions, prevented the plans from being implemented."	89	100
"precipitate"	"precipitate_adj-nou"	"He was extremely cool-headed and patient with the more precipitate of the Cherokees around him."	55	66
"precipitate"	"precipitate_vrb"	"The bile salts precipitate in the immediate neighbourhood of the colony, causing the medium surrounding the colony to become hazy."	15	26
"precipitate"	"precipitate_vrb"	"Black also found that when bubbled through an aqueous solution of lime (calcium hydroxide), it would precipitate calcium carbonate."	101	112
"precipitate"	"precipitate_vrb"	"At low temperatures the carbon will diffuse more sluggishly and may precipitate before it can leave the bainitic ferrite."	68	79
"precipitate"	"precipitate_vrb"	"The municipal consolidation would also precipitate greater physical connections between the boroughs."	39	50
