"homograph"	"wordid"	"sentence"	"start"	"end"
"transport"	"transport_nou"	"At around that time, Reading Transport temporarily withdrew from operating their journeys in a dispute with their staff."	29	38
"transport"	"transport_nou"	"Lone Jack was operated under General Agency Agreement by Marine Transport Lines, Inc., of New York City."	64	73
"transport"	"transport_nou"	"In late 1944 and 1945, the He 111 reverted to a transport role."	48	57
"transport"	"transport_nou"	"As the war progressed with forward movements of the allied forces transport service was expanded to support the combat operations."	66	75
"transport"	"transport_nou"	"These buses are called Thane Municipal Transport or T.M.T bus."	39	48
"transport"	"transport_nou"	"Although designed as a fast minelayer her speed and capacity made her suitable for employment as a fast transport."	104	113
"transport"	"transport_nou"	"In 2011 he travelled, with various members of the transport committee, around Europe studying various rail links and rail systems."	50	59
"transport"	"transport_nou"	"Tourist Drives were introduced into Western Australia while Eric Charlton was the state government Minister for Transport in the 1990s."	112	121
"transport"	"transport_nou"	"The bombers severely damaged a 10,000-long-ton (10,000 t) tanker and a smaller troop transport."	85	94
"transport"	"transport_vrb"	"Purves Smith's first role in the army was to transport petrol and military supplies across the south of England."	45	54
"transport"	"transport_nou"	"Transport Canberra manage all public transport operations within the Australian Capital Territory."	37	46
"transport"	"transport_nou"	"April 2008 letter from the Prefecture dealing with Morbihan transport Archived December 5, 2008, at the Wayback Machine."	60	69
"transport"	"transport_nou"	"Phosphorylated DAT then either operates in reverse or withdraws into the presynaptic neuron and ceases transport."	103	112
"transport"	"transport_nou"	"Reflections by different crystallites add incoherently, and can therefore be treated by classical transport theory."	98	107
"transport"	"transport_nou"	"Maritime Launch Services (MLS) is a Canadian space transport services company founded in 2016 and headquartered in Nova Scotia, Canada."	51	60
"transport"	"transport_nou"	"Several transportable units as well as wheelchair transport vans and one medic fly car are housed here."	50	59
"transport"	"transport_nou"	"In the fall, the new transport joined a convoy at Halifax, Nova Scotia, and sailed for Cape Town, South Africa."	21	30
"transport"	"transport_nou"	"The New Zealand Transport Agency is currently looking at upgrading this interchange, with investigation completed by 2010-2011."	16	25
"transport"	"transport_nou"	"In March of the same year, he was moved with fifty other prisoners to the convict transport, the 'England'."	82	91
"transport"	"transport_nou"	"The Northrop YC-125 Raider was a 1940s American three-engined STOL utility transport built by Northrop Corporation, Hawthorne, California."	75	84
"transport"	"transport_vrb"	"Lieutenant Winslow asks Holden to transport Cortilla and his men to a military garrison."	34	43
"transport"	"transport_nou"	"The two largest, representing teachers (STEB) and transport workers (SYPROTAVEBU), together constitute about 75 percent of the confederation's total membership."	50	59
"transport"	"transport_nou"	"William Duma, ousted from the government in February, was re-admitted, this time as Minister for Transport."	97	106
"transport"	"transport_nou"	"The Ministry provides policy advice to the Minister, in collaboration with the Crown entities, including the making of transport rules."	119	128
"transport"	"transport_nou"	"The British Transport Police arrested the driver on suspicion of manslaughter."	12	21
"transport"	"transport_nou"	"Kerala State Road Transport Corporation operates regular daily bus services from Pathanamthitta, Thiruvananthapuram, Ernakulam and Kumili."	18	27
"transport"	"transport_nou"	"VMAT functions in loading the neurotransmitters dopamine, serotonin, histamine, norepinephrine, and epinephrine into transport vesicles."	117	126
"transport"	"transport_nou"	"The transport volume in 2008 amounted to over 90 million tons."	4	13
"transport"	"transport_nou"	"This type of transport is termed as retrograde transport, in contrast to the anterograde transport associated with the COPII protein."	13	22
"transport"	"transport_nou"	"This software, produced by the Transport Research Laboratory (UK), models traffic capacity, queues and delays at roundabouts."	31	40
"transport"	"transport_nou"	"Brazil offered Gutiérrez asylum and arranged air transport out of Ecuador for the former president."	50	59
"transport"	"transport_nou"	"River transport also connects to dozens of ports upstream, such as Kisangani and Bangui."	6	15
"transport"	"transport_nou"	"This trade accounts for 24 per cent by weight of internal goods transport in Britain."	64	73
"transport"	"transport_nou"	"All of these alternative modes of transport pollute less than the conventional (petroleum-powered) car and contribute to transport sustainability."	121	130
"transport"	"transport_nou"	"Control on transport of crossbows between states has increased to prevent unauthorised use of imported crossbows."	11	20
