"homograph"	"wordid"	"sentence"	"start"	"end"
"overthrow"	"overthrow_nou"	"He became the sovereign of the English government by the overthrow of James in the Glorious Revolution."	57	66
"overthrow"	"overthrow_vrb"	"Having largely pacified the Caucasus he left for Persia where he would overthrow the Shahanshah and establish his own dynasty."	71	80
"overthrow"	"overthrow_nou"	"The new organization operated openly and had political goals: the violent overthrow of Republican rule and suppression of black voting."	74	83
"overthrow"	"overthrow_vrb"	"His secret plan to overthrow Westbrook and rule the nation himself has been undone by his brother's actions."	19	28
"overthrow"	"overthrow_vrb"	"They return to Cybertron and overthrow Rodimus Prime."	29	38
"overthrow"	"overthrow_nou"	"Serbia had been in a state of political crisis since the overthrow of the post-communist ruler, Slobodan Milosevic, in 2001."	57	66
"overthrow"	"overthrow_nou"	"Her inability to provide an heir contributed to the overthrow of her husband, King Otto."	52	61
"overthrow"	"overthrow_vrb"	"The murder is part of a plot to overthrow the monarchy of fictional Ruvania."	32	41
"overthrow"	"overthrow_vrb"	"The Supreme Court can overthrow any lower courts decision."	22	31
"overthrow"	"overthrow_nou"	"After the overthrow of the Kerensky government by the Bolsheviks, he became disillusioned with the revolution."	10	19
"overthrow"	"overthrow_vrb"	"He called for the removal of Libyan leader Gaddafi and to overthrow the governments of several other North-African countries."	58	67
"overthrow"	"overthrow_vrb"	"The CIA operation to overthrow Jacobo Arbenz, code-named Operation PBSUCCESS, was authorized by Eisenhower in August 1953."	21	30
"overthrow"	"overthrow_vrb"	"During this time, Figueredo composed arduously, home-schooled his children, and secretly conspired to overthrow the Spanish-backed Cuban government."	102	111
"overthrow"	"overthrow_vrb"	"More tranquility was expected in 1931, after General Ferrera was killed in a final attempt to overthrow the government."	94	103
"overthrow"	"overthrow_nou"	"Mengistu's overthrow in May 1991 caused a number of shifts."	11	20
"overthrow"	"overthrow_nou"	"Following the overthrow of the Ba'athist government of Iraq Jebara began working with the Coalition Forces."	14	23
"overthrow"	"overthrow_vrb"	"Since 2003 gradually reduced the popularity of the show to come to overthrow its screen in the autumn of 2004."	67	76
"overthrow"	"overthrow_nou"	"The Popular Union was established as a result of the violent overthrow of President Juan Peron on September 19, 1955."	61	70
"overthrow"	"overthrow_vrb"	"The group started an armed struggle to overthrow the British Raj."	39	48
"overthrow"	"overthrow_nou"	"But he stopped short of calling for the overthrow of the government."	40	49
"overthrow"	"overthrow_vrb"	"Assur danin Pal had sought the alliance of the Babylonian King Marduk-balatsuiqbi, and tried to overthrow his brother."	96	105
"overthrow"	"overthrow_vrb"	"The Soviets, on the other hand, were portrayed as champions who were trying to overthrow the capitalists, such as America."	79	88
"overthrow"	"overthrow_vrb"	"They were charged with planning to overthrow the government."	35	44
"overthrow"	"overthrow_vrb"	"The next year ""an alleged plot"" by convulsionnaire revolutionaries to overthrow the parlements and assassinate Louis XV was thwarted."	70	79
"overthrow"	"overthrow_vrb"	"In 1936, Heydrich learned that a top-ranking Soviet officer was plotting to overthrow Joseph Stalin."	76	85
"overthrow"	"overthrow_vrb"	"It is their destiny to return to Patusan, overthrow Colonel Chi, and free the people."	42	51
"overthrow"	"overthrow_vrb"	"But he will also always be remembered as the most prominent Tanzanian leader who tried to overthrow President Julius Nyerere."	90	99
"overthrow"	"overthrow_nou"	"During the Boshin War he was a leader in the Saga forces committed to the overthrow of the Tokugawa shogunate."	74	83
"overthrow"	"overthrow_vrb"	"During this time, the anti-colonial guerrilla and political movement FRELIMO was struggling to overthrow the Portuguese colonial rule in Mozambique."	95	104
"overthrow"	"overthrow_vrb"	"The family escaped to the Netherlands after a failed plot by the Earl of Essex to overthrow the Queen."	82	91
"overthrow"	"overthrow_vrb"	"Through another handmaid, Ofglen, Offred learns of the Mayday resistance, an underground network working to overthrow Gilead."	108	117
"overthrow"	"overthrow_nou"	"The 352nd TFS deployed the next day (16 Jul 58) to stand by during a presidential overthrow in Lebanon."	82	91
"overthrow"	"overthrow_vrb"	"Members are accused of terrorism and of plotting to overthrow the civilian government."	52	61
"overthrow"	"overthrow_vrb"	"Ahuramazda brought me help; by the grace of Ahuramazda did my army utterly overthrow that rebel host."	75	84
"overthrow"	"overthrow_vrb"	"This position helped him launch his plans to overthrow the government of Vasquez."	45	54
"overthrow"	"overthrow_vrb"	"He leads the Partisans who are trying to overthrow Isabella for her crimes."	41	50
"overthrow"	"overthrow_nou"	"Faced with the potential overthrow of the Danish monarchy, Christian X backed down and dismissed his own government."	25	34
"overthrow"	"overthrow_vrb"	"And, like Simnel, he was one of the tools used by the Yorkists in their endeavours to overthrow Henry VII."	86	95
"overthrow"	"overthrow_vrb"	"In January 1549, Seymour was arrested on suspicion of plotting to marry Elizabeth and overthrow the Lord Protector."	86	95
"overthrow"	"overthrow_vrb"	"It also controversially granted aid to paramilitary forces seeking to overthrow leftist governments, particularly in war-torn Central America and Afghanistan."	70	79
"overthrow"	"overthrow_nou"	"Despite the overthrow of the monarchy in 1917, the former Dowager Empress Maria at first refused to leave Russia."	12	21
"overthrow"	"overthrow_vrb"	"Chen Jitang and Li Zongren conspired to overthrow Chiang but were politically outmaneuvered by bribes and defections."	40	49
"overthrow"	"overthrow_nou"	"On 13 November 1970, Minister of Defense Hafez al-Assad seized power in a bloodless military overthrow (""The Corrective Movement"")."	93	102
"overthrow"	"overthrow_nou"	"He served as President of Venezuela following the overthrow of Marcos Pérez Jiménez on 23 January 1958."	50	59
"overthrow"	"overthrow_vrb"	"It was a freedom fighting movement aimed to overthrow the Arab Caliphate and restore the Sassanians to the throne."	44	53
"overthrow"	"overthrow_vrb"	"The Brazilian military has also three times intervened militarily to overthrow the Brazilian government."	69	78
"overthrow"	"overthrow_vrb"	"The clan-based armed opposition groups eventually managed to overthrow the Barre government in 1991."	61	70
"overthrow"	"overthrow_nou"	"The appeal to old-fashioned values cloaked the radical overthrow of the Republic's participatory political institutions by top-down, one-man rule."	55	64
"overthrow"	"overthrow_vrb"	"In his memoir, Don claimed Miller had cryptically encouraged him to overthrow Diem a few months before the coup attempt."	68	77
"overthrow"	"overthrow_vrb"	"The Oath was a vow to defend the Commonwealth, and not to conspire to overthrow the government."	70	79
"overthrow"	"overthrow_nou"	"However the actual overthrow was led by a battalion commander, Abdul Salam Arif, in the 19th Infantry Brigade."	19	28
"overthrow"	"overthrow_nou"	"Sadly, it seems that for him Conan's overthrow of dark priests came too late."	37	46
"overthrow"	"overthrow_vrb"	"In turn, a group of Hungarian nobles conspired against Corvinus and invited the Polish king to overthrow him."	95	104
"overthrow"	"overthrow_vrb"	"The first major demonstrations to overthrow Mohammad Reza Pahlavi began in January 1978."	34	43
"overthrow"	"overthrow_nou"	"Following the overthrow of the sultanate, Ibn Battuta had no choice but to leave India."	14	23
"overthrow"	"overthrow_nou"	"Following the Glorious Revolution and the overthrow of James II, the Duke held Edinburgh Castle against the Protestant Conventionists."	42	51
"overthrow"	"overthrow_vrb"	"One sells his services to the Rebellion, while the other attempts to overthrow the Emperor."	69	78
"overthrow"	"overthrow_vrb"	"Both Xiao Yan and Xiao Yingzhou then declared that they wanted to overthrow Xiao Baojuan and make Xiao Baorong emperor."	66	75
