"homograph"	"wordid"	"sentence"	"start"	"end"
"conduct"	"conduct_nou"	"Lawrence's conduct of the defence was admired by many."	11	18
"conduct"	"conduct_vrb"	"Not wanting to conduct research, Griffth's left Republic to join the Timken Company."	15	22
"conduct"	"conduct_nou"	"Otto Bruderer, a managing partner at the bank, said in court that ""Wegelin was aware that this conduct was wrong."""	95	102
"conduct"	"conduct_vrb"	"In response, the Italians allowed the Serbs to conduct their own Serbian Orthodox religious services in the town."	47	54
"conduct"	"conduct_nou"	"The conclave condemned Jan Hus, who was executed by burning in spite of a promise of safe-conduct."	90	97
"conduct"	"conduct_vrb"	"The preselected group of applicants had then to conduct another exam at the Universidad de Buenos Aires."	48	55
"conduct"	"conduct_nou"	"She and her mother were charged with disorderly conduct."	48	55
"conduct"	"conduct_vrb"	"To conduct film shows at different educational institutions and small towns to create awareness among the people."	3	10
"conduct"	"conduct_vrb"	"These require money to buy new vehicles and the required insurance, which often requires schools to conduct extra fundraising."	100	107
"conduct"	"conduct_vrb"	"In 2003 unrest broke out in the town when hospital officials refused to conduct an autopsy on a Tonga driver."	72	79
"conduct"	"conduct_vrb"	"Fusion centers, law enforcement professional associations, and additional entities conduct these types of briefings in a variety of venues."	83	90
"conduct"	"conduct_nou"	"Badger was cited, ""For distinguished conduct in battle, engagements of Vera Cruz, 21 and April 22, 1914."	37	44
"conduct"	"conduct_nou"	"Both the Colorado Bureau of Investigation and the Colorado Attorney General's office launched investigations into Newsome's conduct."	124	131
"conduct"	"conduct_nou"	"Israel has lodged multiple complaints regarding Lebanon's conduct."	58	65
"conduct"	"conduct_nou"	"And we've yet to figure out a code of conduct for addicts who click, click, click."	38	45
"conduct"	"conduct_nou"	"She was released in early January 2007, a year earlier than her original sentence, for good conduct."	92	99
"conduct"	"conduct_vrb"	"Together, these programs have taught us how to live, build and conduct science in space."	63	70
"conduct"	"conduct_nou"	"This was not Carter's first breach of conduct with the club."	38	45
"conduct"	"conduct_nou"	"Instead, they do no more than intimate ""merely parallel conduct that could just as well be independent action."""	56	63
"conduct"	"conduct_nou"	"His conduct in the engagement won him the Silver Star, the Purple Heart, and the Presidential Unit Citation."	4	11
"conduct"	"conduct_nou"	"Conduct of examinations and valuation are centralized."	0	7
"conduct"	"conduct_vrb"	"In January 2005, Australian conductor Simone Young became the first woman to conduct the Vienna Philharmonic."	77	84
"conduct"	"conduct_nou"	"Commander Higgins' conduct throughout was in keeping with the highest traditions of the Navy of the United States."	19	26
"conduct"	"conduct_nou"	"On 13 October 2010, Butler was expelled from the BNP, allegedly for breaching the party's code of conduct."	98	105
"conduct"	"conduct_vrb"	"Court would convene once per month, with judges and patrons travelling long distances to conduct business."	89	96
"conduct"	"conduct_nou"	"In announcing the decision, Roger Goodell noted that it was the fifth time Suh had been disciplined for on-field conduct."	113	120
"conduct"	"conduct_vrb"	"On August 22, 2016, Brisbane consented to provide $870k to conduct a year-long Olympics feasibility study."	59	66
"conduct"	"conduct_vrb"	"Unions report that, under the present system, many employers use the 45- to 90-day period to conduct anti-union campaigns."	93	100
"conduct"	"conduct_nou"	"While not as formalised as the Assassins' Guild Code of Conduct, Guild thieves are expected to work to certain standards."	56	63
"conduct"	"conduct_nou"	"He served on the Select Committee on Elder Abuse and the Select Committee on Police Conduct among others."	84	91
"conduct"	"conduct_vrb"	"The Committee persuaded the Council to request that the Free Library Services Board conduct a Library Survey in St Kilda."	84	91
"conduct"	"conduct_vrb"	"During the next three months, she cruised the Korean coast to clear anchorages, conduct surveys, and plant buoys and moorings."	80	87
"conduct"	"conduct_nou"	"Unheroic conduct : the rise of heterosexuality and the invention of the Jewish man."	9	16
"conduct"	"conduct_vrb"	"The alliance coordinates social events, form partnerships with stakeholders, conduct educational outreach and provide health assistance."	77	84
"conduct"	"conduct_vrb"	"Conduct extensive research on budgets and policies to enhance CSBAG's ability to influence budget decisions."	0	7
"conduct"	"conduct_vrb"	"Staff at the museum conduct research, gathers materials, and records relevant oral histories under the guidance of the CAC."	20	27
"conduct"	"conduct_vrb"	"From 1957 to 2004, she led no less than forty five expeditions to Mongolia and Buryatia to conduct fieldwork."	91	98
"conduct"	"conduct_vrb"	"College students go to the villages and work with the children; they conduct classes and extracurricular activities, surveys, camps etc."	69	76
"conduct"	"conduct_nou"	"An implied-in-fact contract is a form of an implied contract formed by non-verbal conduct, rather than by explicit words."	82	89
"conduct"	"conduct_vrb"	"The union formed clandestine cells within Ethiopian-controlled towns to conduct sabotage and intelligence operations."	72	79
"conduct"	"conduct_nou"	"The conduct of hostilities under the law of international armed conflict."	4	11
"conduct"	"conduct_vrb"	"Its primary responsibility is to secure Indian airspace and to conduct aerial warfare during a conflict."	63	70
"conduct"	"conduct_vrb"	"12 were selected to conduct the election."	20	27
"conduct"	"conduct_vrb"	"The SLTC Global campus allows them to conduct simulated and energized training for companies all over the world."	38	45
"conduct"	"conduct_nou"	"Many newspapers require that vendors sign a code of conduct or otherwise ""clean up their act""."	52	59
"conduct"	"conduct_vrb"	"The parents' attorney hired Howard Shane of Boston Children's Hospital to conduct testing of authorship."	74	81
"conduct"	"conduct_vrb"	"In 1936 he received from EIAR a proposal to conduct Cetra Orchestra in Torino."	44	51
"conduct"	"conduct_vrb"	"Voice-based systems provide response personnel with the ability to conduct orderly evacuation and notify building occupants of changing event circumstances."	67	74
"conduct"	"conduct_nou"	"The only medal/award he received was the Good Conduct Medal."	46	53
"conduct"	"conduct_vrb"	"As a result of the decree, alchemists were forced to conduct their practice in secret."	53	60
"conduct"	"conduct_nou"	"He was however posthumously commended by George VI of Great Britain on 24 June 1950 for Brave Conduct."	94	101
"conduct"	"conduct_vrb"	"Additionally, the district must conduct an annual review of that policy with students."	32	39
"conduct"	"conduct_vrb"	"So the liquid (oil or any organic compound) cannot conduct electricity."	51	58
"conduct"	"conduct_vrb"	"The Marines provided the RDJTF the capability of projecting sea power ashore and then conduct land operations."	86	93
"conduct"	"conduct_nou"	"Luther also does not deny that the Christian may ever ""improve"" in his conduct."	71	78
"conduct"	"conduct_vrb"	"We were in dense jungles to conduct shooting for Koothu."	28	35
"conduct"	"conduct_vrb"	"On the other hand, public charities (but not private foundations) may conduct a limited amount of lobbying to influence legislation."	70	77
"conduct"	"conduct_nou"	"There were six indictments: manslaughter; two counts of obstruction of justice; incitement to false testimony; false testimony; improper conduct."	137	144
"conduct"	"conduct_vrb"	"She then continued north along the coast to conduct an exercise with Canadian forces off Esquimalt, British Columbia."	44	51
"conduct"	"conduct_nou"	"He served with distinction in Egypt, and was awarded a sabre of honour for his conduct."	79	86
"conduct"	"conduct_vrb"	"The Knights of Columbus help to conduct services within the Parish periodically throughout the year."	32	39
"conduct"	"conduct_vrb"	"This prompted her to conduct extensive research about women and their place in music history."	21	28
"conduct"	"conduct_vrb"	"During February and March, NITs conduct annual sports contests in their respective locations."	32	39
"conduct"	"conduct_vrb"	"This made it easier for researchers to conduct the experiment without the subjects understanding the risks."	39	46
"conduct"	"conduct_nou"	"His conduct was highly meritorious, and he has been since promoted."	4	11
"conduct"	"conduct_nou"	"The effect of this mantra is producing the ""Samadhi Realm of Adamantine Indestructible Conduct."""	87	94
"conduct"	"conduct_vrb"	"The diversion operations also frustrated an opponent trying to conduct an elastic defence."	63	70
