"homograph"	"wordid"	"sentence"	"start"	"end"
"approximate"	"approximate_adj-nou"	"Approximate post time was 5:50 p.m. Eastern Time."	0	11
"approximate"	"approximate_adj-nou"	"The city of Naples (modern Italy) is attacked by Saracens from Egypt demanding an annual payment (approximate date)."	98	109
"approximate"	"approximate_adj-nou"	"According to the vocal score, the approximate duration of the work is 66 minutes."	34	45
"approximate"	"approximate_vrb"	"The free margins of valve cusps no longer approximate leading to aortic valve insufficiency."	42	53
"approximate"	"approximate_adj-nou"	"Most commonly used ions are those with approximate mass of 69, 131, 219 and 502 atomic mass units."	39	50
"approximate"	"approximate_adj-nou"	"Simulation models are approximate imitations of real-world systems and they never exactly imitate the real-world system."	22	33
"approximate"	"approximate_vrb"	"It is NP-hard to approximate the pathwidth of a graph to within an additive constant."	17	28
"approximate"	"approximate_adj-nou"	"In 2006 the village had an approximate population of 270."	27	38
"approximate"	"approximate_adj-nou"	"Due to four different hip injuries, she had skated for an approximate total of 24 months in four years."	58	69
"approximate"	"approximate_adj-nou"	"It includes a dome-monitor of 5 meter in diameter and of an approximate surface of 40 square meters."	60	71
"approximate"	"approximate_adj-nou"	"Many of the tepui heights are approximate and likely to change as more accurate measurements become available."	30	41
"approximate"	"approximate_adj-nou"	"Approximate running time: 36 minutes in 4 parts."	0	11
"approximate"	"approximate_adj-nou"	"The earliest atlas (Ptolemy's Geography) is made (approximate date)."	50	61
"approximate"	"approximate_adj-nou"	"The displayed parallel is approximate and for illustration purposes only."	26	37
"approximate"	"approximate_vrb"	"This makes the bent functions naturally hard to approximate."	48	59
"approximate"	"approximate_adj-nou"	"The same approximate meaning is used across the Finnic languages such as in Estonian leil."	9	20
"approximate"	"approximate_adj-nou"	"Eileanchelys is a small turtle, with an approximate carapace length of 250 to 300 millimetres (9.8 to 11.8 in)."	40	51
"approximate"	"approximate_adj-nou"	"Once an approximate position fix is obtained the receiver begins to use the slow corrections to improve its accuracy."	8	19
"approximate"	"approximate_adj-nou"	"Gearhart Hall was expanded over the approximate location of the old Commerce Building."	36	47
"approximate"	"approximate_adj-nou"	"NB: The dates are approximate for most of the early rulers."	18	29
"approximate"	"approximate_adj-nou"	"More probing revealed an approximate length of 37 feet (11 m), with all of the vessel preserved under the sediment."	25	36
"approximate"	"approximate_adj-nou"	"An approximate chemical formula for beeswax is C₁₅H₃₁COOC₃₀H₆₁."	3	14
"approximate"	"approximate_adj-nou"	"The approximate 800 mm width of the stone wall is neither straight nor parallel with the title boundary."	4	15
"approximate"	"approximate_adj-nou"	"After the initial peak, radio traffic through the incident followed an approximate factor of three steady increase."	71	82
"approximate"	"approximate_adj-nou"	"The town was laid out in May 1865, and by December was incorporated with an approximate population of 20,000."	76	87
"approximate"	"approximate_adj-nou"	"It is indicated that the approximate value of media exposure through print during the Games was equated to $22.9 million."	25	36
