"homograph"	"wordid"	"sentence"	"start"	"end"
"convict"	"convict_nou"	"ReferencesBateson, Charles, The Convict Ships, 1787-1868, Sydney, 1974."	32	39
"convict"	"convict_nou"	"After the expiry of his sentence, he became the first ex-convict in Western Australia to be appointed a teacher."	57	64
"convict"	"convict_nou"	"Between 1864 and 1867 a penal establishment was also built with convict labor on the northern side of Ross Island."	64	71
"convict"	"convict_nou"	"His mother, Isabella, was a convict, sentenced to transportation for theft."	28	35
"convict"	"convict_vrb"	"Indeed, their careers were not wildly different from those of the thirty-five senators who voted to convict Andrew Johnson."	100	107
"convict"	"convict_nou"	"Georgia ended the convict lease system in 1908."	18	25
"convict"	"convict_nou"	"Meanwhile, Henderson was looking for a site to build a permanent convict establishment."	65	72
"convict"	"convict_nou"	"The home faced Lavender Bay, then commonly called Hulk Bay, after the convict hulks moored nearby."	70	77
"convict"	"convict_nou"	"Yatheendran (Keerikkadan Jose), another convict identifies Mahi as Mayavi and Thottappally brothers entrusts Yatheendran to kill Mahi."	40	47
"convict"	"convict_nou"	"For instance, convict /ˈkɒnvɪkt/ and convict /kenˈvɪkt/ can be spelled 𐑒𐑪𐑯𐑝𐑦𐑒𐑑 and 𐑒𐑩𐑯𐑝𐑦𐑒𐑑 respectively."	14	21
"convict"	"convict_vrb"	"However, to convict Toushin for distributing extremely violent films would be a misuse of obscenity law."	12	19
"convict"	"convict_nou"	"The effect of population density on sexual selection for convict cichlids has been studied."	57	64
"convict"	"convict_nou"	"In October 1828 Alonzo was recorded as serving as a convict ship at Portsmouth."	52	59
"convict"	"convict_nou"	"However, the group are unaware that an employee, Fred, is an ex-convict and living in the basement of the store."	64	71
"convict"	"convict_nou"	"The bridge was designed by the firm of architect and former convict James Blackburn."	60	67
"convict"	"convict_nou"	"ReferencesBateson, Charles (1969) The Convict Ships, 1787-1868 (Glasgow: Brown, Son & Ferguson)."	38	45
"convict"	"convict_nou"	"The convict threatens Frost, but the guard comes and they run."	4	11
"convict"	"convict_nou"	"John Arscott: John Arscott's hopelessness as a convict becomes apparent in Act Two, Scene One."	47	54
"convict"	"convict_nou"	"Mascia-Lees, Frances E. Review of The Convict and the Colonel in American Anthropologist 101(1999):217-218."	38	45
"convict"	"convict_nou"	"There were no convict deaths en route."	14	21
"convict"	"convict_nou"	"In addition, four free women accompanied their convict husbands, together with two children."	47	54
"convict"	"convict_nou"	"Daniel Connor, an Irish Catholic, had been a former convict who came to Toodyay as an itinerant peddler."	52	59
"convict"	"convict_nou"	"His early activity involved lobbying for increased European immigration, and the widespread anti-convict agitation of 1849."	97	104
"convict"	"convict_nou"	"Elena Kong as Yuen Kwan-lam (袁君嵐), an ex-convict who was sentenced to twenty years of prison."	47	54
"convict"	"convict_nou"	"They also visited a convict settlement at Anzio; Bizet sent an enthusiastic letter to Marmontel, recounting his experiences."	20	27
"convict"	"convict_nou"	"In ""The Convict"", Kevin implies that he is involved in insider trading, but wasn't aware of the legal implications."	8	15
"convict"	"convict_nou"	"In the one-shot Dynamo 5 Holiday Special 2010, the team confronted Lumina, the daughter of escaped supervillain convict Luminex."	112	119
"convict"	"convict_nou"	"Lord was the seventh child of the ex-convict and pioneering entrepreneur Simeon Lord."	37	44
"convict"	"convict_nou"	"Port Arthur is a small town and former convict settlement on the Tasman Peninsula, in Tasmania, Australia."	39	46
"convict"	"convict_nou"	"He worked the land with convict labour supplying timber to the colony of New South Wales."	24	31
"convict"	"convict_nou"	"The mother of the convict, 80-year-old Alisa Mokhova, denies that she knew anything about what happened."	18	25
"convict"	"convict_vrb"	"When all of the jurors finally showed up, they asked the judge if they could convict on second degree murder."	77	84
