"homograph"	"wordid"	"sentence"	"start"	"end"
"analyses"	"analyses_nou"	"Some older analyses have claimed that non-smokers are up to twice as likely as smokers to develop Alzheimer's disease."	11	19
"analyses"	"analyses_vrb"	"The organisation analyses and maps what it has been doing currently and evaluates it based on the 4 principles."	17	25
"analyses"	"analyses_nou"	"Boileau rules on the language of poetry, and analyses various kinds of verse composition."	45	53
"analyses"	"analyses_nou"	"According to recent genetic analyses, the genus Catananche is related to the genera Hymenonema, Scolymus and Gundelia."	28	36
"analyses"	"analyses_nou"	"Election observers insisted that no fraud had taken place, but scholarly analyses published over the years to come disagreed."	73	81
"analyses"	"analyses_nou"	"While previous estimations were higher, expansion of surveillance data and improved analyses resulted in significantly lower estimations for 2005."	84	92
"analyses"	"analyses_nou"	"The Laurasiatheria clade is based on DNA sequence analyses and retrotransposon presence/absence data."	50	58
"analyses"	"analyses_nou"	"This in turn can influence a variety of downstream analyses."	51	59
"analyses"	"analyses_nou"	"The journal publishes economic analyses, focused entirely on Africa."	31	39
"analyses"	"analyses_nou"	"Bob Dylan, Performing Artist is considered one of the leading critical analyses of Dylan's songs and performances."	71	79
"analyses"	"analyses_nou"	"Match previews, point tables (graphics), key factors (graphics) and other analyses are displayed and discussed graphically."	74	82
"analyses"	"analyses_nou"	"Later exact cladistic analyses are not in agreement."	22	30
"analyses"	"analyses_nou"	"However, geological investigations supported by geochronological analyses indicate that these rocks are much older."	65	73
"analyses"	"analyses_nou"	"The bone pin is believed to be baleen due to analyses of its bromine content."	45	53
"analyses"	"analyses_nou"	"In pre-race analyses, Sastre was frequently mentioned as a rider who could contend for overall victory."	12	20
"analyses"	"analyses_nou"	"While some psychometric analyses can be performed with standard statistical software like SPSS, most analyses require specialized tools."	24	32
"analyses"	"analyses_nou"	"Financial costs tend to be most thoroughly represented in cost-benefit analyses due to relatively abundant market data."	71	79
"analyses"	"analyses_nou"	"The results of those analyses will be the subjects of several upcoming peer-review papers."	21	29
"analyses"	"analyses_nou"	"Sample analyses resulted in little data due to the rarity of experimental material."	7	15
