"homograph"	"wordid"	"sentence"	"start"	"end"
"transplant"	"transplant_nou"	"Slaughter's last novel, Transplant, was published in 1987."	24	34
"transplant"	"transplant_vrb"	"Due to the value of melange, attempts have been made to transplant production onto other planets."	56	66
"transplant"	"transplant_nou"	"However, Miller pulled out of the bout after getting news about his son's kidney transplant operation."	81	91
"transplant"	"transplant_nou"	"Noel's younger brother, Orlandus, is seeking a heart transplant."	53	63
"transplant"	"transplant_nou"	"The Organ Transplant Centre is the only centre in the region performing invasive donor hepatectomy."	10	20
"transplant"	"transplant_nou"	"Lizzie finally went into remission when she underwent a successful bone marrow transplant thanks to her new baby brother, James."	79	89
"transplant"	"transplant_nou"	"Samwell underwent a heart transplant in the 1990s and died in Sacramento, California on 13 March 2003, aged sixty six."	26	36
"transplant"	"transplant_nou"	"The Nashville transplant weaves his cult like influence over all who require a daily dose of eccentric pop."	14	24
"transplant"	"transplant_nou"	"Days after his operation, he was in good spirits, and had had no serious complications from the transplant."	96	106
"transplant"	"transplant_nou"	"He also implanted a plastic esophagus into a person and performed a heart transplant for a dog."	74	84
"transplant"	"transplant_vrb"	"The trees are difficult to transplant and a seedling should be set in its permanent spot while still small."	27	37
"transplant"	"transplant_nou"	"Currently, between 7000 and 8,000 people in the UK need a transplant, currently rising by about 8% a year."	58	68
"transplant"	"transplant_nou"	"Under the spell of Dracula, Sandra is about to carry out the brain transplant when Talbot and Chick storm in."	67	77
"transplant"	"transplant_nou"	"Many famous medical men attended including kidney transplant pioneer Ralph Shackman and pioneering nutritionist John Yudkin."	50	60
"transplant"	"transplant_nou"	"Corneal transplant may be considered for patients presenting with severely impaired vision caused by cholesterol corneal opacities."	8	18
"transplant"	"transplant_nou"	"If the heart stopped beating for too long then the organ becomes unusable and cannot be used for transplant."	97	107
"transplant"	"transplant_nou"	"The risk of relapsing after transplant is high, and has been recorded as high as 50%."	28	38
"transplant"	"transplant_nou"	"Kocher reversed these symptoms by implanting thyroid tissue to these people and thus performed the first organ transplant."	111	121
"transplant"	"transplant_nou"	"Eyelash and eyebrow transplant surgeries may be help to reconstruct or thicken lashes or eyebrow hair."	20	30
"transplant"	"transplant_nou"	"Thus, when the transplanted follicular units grow hair after a transplant, the overall results of the transplant will appear natural."	102	112
"transplant"	"transplant_nou"	"Despite these challenges, obtaining an intestine for transplant is rather probable in the United States."	53	63
"transplant"	"transplant_nou"	"Extensive efforts have been made to identify treatment regimes to reduce PRA in sensitized transplant candidates."	91	101
"transplant"	"transplant_nou"	"She left the USSR at the request of Doctor Strange to perform a brain transplant."	70	80
"transplant"	"transplant_nou"	"Substandard conditions during transplant surgeries can also lead to transmission of diseases like hepatitis B, hepatitis C, and HIV."	30	40
"transplant"	"transplant_nou"	"Shirley was told that the transplant would cost $10,000 and that did not include the medicine after the surgery."	26	36
"transplant"	"transplant_nou"	"MFCH also has one of the largest pediatric corneal transplant programs in the nation."	51	61
"transplant"	"transplant_nou"	"Travel for transplantation is the movement of organs, donors, recipients or transplant professionals across jurisdictional borders for transplantation purposes."	76	86
"transplant"	"transplant_nou"	"On Christmas in 2009, Ray received a stem cell transplant to treat her rare cancer."	47	57
"transplant"	"transplant_nou"	"The city is preeminent in transplant surgery, with several city-based hospitals creating records in such surgeries."	26	36
"transplant"	"transplant_nou"	"On December 16, 2016, Williams underwent liver transplant surgery."	47	57
"transplant"	"transplant_nou"	"Two more doses of this proceeded whilst searches began to find Jarvis a donor for an allogeneic bone marrow transplant."	108	118
"transplant"	"transplant_nou"	"It is also used to follow up bone marrow transplant patients."	41	51
"transplant"	"transplant_nou"	"The transplant is called an allograft, allogeneic transplant, or homograft."	4	14
"transplant"	"transplant_nou"	"In rare circumstances partial resection of liver or transplant may be required."	52	62
"transplant"	"transplant_nou"	"To meet the cost of the eye transplant, Kutty offers his kidney to a Pune-based rich man."	28	38
"transplant"	"transplant_nou"	"Corneal transplant surgery may be difficult due to the peripheral thinning of the cornea, even with large and off-center grafts."	8	18
"transplant"	"transplant_nou"	"They are also administered as posttransplantory immunosuppressants to prevent the acute transplant rejection and graft-versus-host disease."	88	98
"transplant"	"transplant_nou"	"However, Phil eventually gets a liver transplant."	38	48
"transplant"	"transplant_nou"	"Hurst died in March 2015 of complications from a liver transplant he had received in 1994."	55	65
"transplant"	"transplant_nou"	"Tacrolimus is normally prescribed as part of a post-transplant cocktail including steroids, mycophenolate, and IL-2 receptor inhibitors such as basiliximab."	52	62
"transplant"	"transplant_nou"	"In India, a kidney transplant operation runs for around as low as $5000."	19	29
"transplant"	"transplant_nou"	"Renal transplant is found curative in almost all clinical cases.AME is exceedingly rare, with fewer than 100 cases recorded worldwide."	6	16
"transplant"	"transplant_nou"	"The disease began to attack his organs; and in late 2009 he received a liver transplant."	77	87
"transplant"	"transplant_nou"	"He had been in Singapore's Raffles Hospital since February 2009 awaiting a kidney transplant from his younger brother."	82	92
"transplant"	"transplant_nou"	"BOS is seen in over 50% of lung-transplant recipients by 5 years, and in over 80% by ten years."	32	42
"transplant"	"transplant_nou"	"DeSisto died on November 1, 2003, from cerebral hemorrhage, several days after receiving a kidney transplant."	98	108
"transplant"	"transplant_nou"	"In 2004, Parry was diagnosed with advanced dilated cardiomyopathy and placed on the transplant list."	84	94
"transplant"	"transplant_nou"	"He underwent a bone marrow transplant, but it was unsuccessful."	27	37
"transplant"	"transplant_nou"	"It may also infect organ transplant recipients and people receiving certain cancer treatments."	25	35
"transplant"	"transplant_nou"	"Mo wanted to save her patient Hattie Edison (Sophie Jones), who needed a heart-transplant."	79	89
"transplant"	"transplant_nou"	"It has twin theatres for General Surgery, Gynaecology, Obstetrics and Kidney Transplant Surgery."	77	87
"transplant"	"transplant_nou"	"On May 16, 2012, he performed with his team country's fourth face and their second full face transplant."	93	103
"transplant"	"transplant_nou"	"Simon Kay performed the UK's first hand transplant operation in 2012 at Leeds General Infirmary."	40	50
"transplant"	"transplant_nou"	"Women were subjected to transplant experiments including organs, bones, and nerves."	24	34
"transplant"	"transplant_nou"	"There are also plans to open a heart transplant centre."	37	47
"transplant"	"transplant_nou"	"Later, Paul lets Susan know that he's alerted the transplant office to move forward with Beth's wishes."	50	60
"transplant"	"transplant_nou"	"In May 2013, Reed underwent a liver transplant at the Cleveland Clinic."	36	46
