"homograph"	"wordid"	"sentence"	"start"	"end"
"predicate"	"predicate_nou"	"The proposition is then true if and only if the subject is in the extension of the predicate."	83	92
"predicate"	"predicate_nou"	"The selbri is the logical predicate of a bridi."	26	35
"predicate"	"predicate_nou"	"When used as a copula, with a predicate, ""I am X"", then usage is equivalent to English."	30	39
"predicate"	"predicate_nou"	"In each of these sentences, the underlined expression functions as a predicate over the nominal immediately to its left."	69	78
"predicate"	"predicate_nou"	"In mathematical logic, a sentence of a predicate logic is a boolean-valued well-formed formula with no free variables."	39	48
"predicate"	"predicate_nou"	"These healthiness conditions are typically expressed as monotonic idempotent predicate transformers."	77	86
"predicate"	"predicate_nou"	"Probabilistic Predicate Transformers are an extension of predicate transformers for probabilistic programs."	14	23
"predicate"	"predicate_nou"	"When used alone, without a predicate, ""I am"", ""he is"", ""they are"", typically mean ""I exist"" etc."	27	36
"predicate"	"predicate_vrb"	"They may predicate sentences and inflect for past, negative, etc."	9	18
"predicate"	"predicate_nou"	"This particular type of copular comes before the predicate in Lishanid Noshan very often."	49	58
"predicate"	"predicate_nou"	"The predicate is also a literal, the MLR data element specification (DES) identifier."	4	13
"predicate"	"predicate_nou"	"Define a predicate to the effect that the letters making up a term number six."	9	18
"predicate"	"predicate_nou"	"It recognizes another predicate in the first predicate, thus conceiving a subject indirectly by means of a remote predicate."	22	31
"predicate"	"predicate_nou"	"Two fundamental kinds of quantification in predicate logic are universal quantification and existential quantification."	43	52
"predicate"	"predicate_nou"	"The beta existential graphs, with a single binary predicate denoting set membership."	50	59
"predicate"	"predicate_nou"	"Such a relation (predicate) is implemented as a relation (set) exactly as described in the previous section."	17	26
"predicate"	"predicate_nou"	"If a predicate product existed prior to February 15, 2007, applicants can apply via the Substantial Equivalence (SE) regulatory pathway."	5	14
"predicate"	"predicate_nou"	"As with all canonical penalties, there are predicate conditions attached."	43	52
"predicate"	"predicate_nou"	"In some discourses, Wright argued, the role of the truth predicate might be played by the notion of superassertibility."	57	66
"predicate"	"predicate_nou"	"Ackermann (1937) and Rado (1964) constructed the Rado graph using the BIT predicate as follows."	74	83
"predicate"	"predicate_nou"	"The notion of predicate entrenchment is not required."	14	23
"predicate"	"predicate_nou"	"Pure reason, however, wrongly wants to know the subject of every predicate."	65	74
"predicate"	"predicate_nou"	"The main stress is inserted either on the predicate phrase or on la, the negator in Lishanid Noshan."	42	51
"predicate"	"predicate_nou"	"The normal word order is that subject is preceded by predicate."	53	62
"predicate"	"predicate_nou"	"Definitions in KL-ONE can be directly mapped to set theory and the predicate calculus."	67	76
"predicate"	"predicate_nou"	"Where possible, a relation (understood as a binary predicate) is implemented as (which may be written as )."	51	60
"predicate"	"predicate_nou"	"The head of a verbal predicate is the verb."	21	30
"predicate"	"predicate_nou"	"Full sentences are defined asIf is an n-ary predicate symbol, and are singular variable symbols, then is a sentence."	44	53
"predicate"	"predicate_nou"	"The grammar of English predicate complement constructions."	23	32
"predicate"	"predicate_nou"	"All instances of a predicate letter may be replaced by another predicate letter of the same degree, without affecting validity."	63	72
"predicate"	"predicate_nou"	"This became popular, mainly using the Horn Clause subset of first order predicate calculus."	72	81
"predicate"	"predicate_nou"	"However, in none of these cases does the subject concept contain the predicate concept."	69	78
"predicate"	"predicate_nou"	"The ""predicate rules"" that required organizations to keep records the first place are still in effect."	5	14
"predicate"	"predicate_nou"	"The attributes not included correspond to existentially quantified variables in the predicate whose extension the operand relation represents."	84	93
"predicate"	"predicate_nou"	"We can say that is an ultimate subject that is not the predicate of yet another subject."	55	64
"predicate"	"predicate_nou"	"Kant explains that being not being a predicate could not characterize a thing."	37	46
"predicate"	"predicate_nou"	"The semantic arguments of the predicate, in contrast, remain consistent, e.g.Jack is liked by Jill."	30	39
"predicate"	"predicate_nou"	"The word one is used to emphasise the predicate of the sentence by implying that it is unique and characteristic."	38	47
"predicate"	"predicate_nou"	"One author describes predicate logic as combining ""the distinctive features of syllogistic logic and propositional logic."""	21	30
"predicate"	"predicate_nou"	"Other names for a stretched verb include ""supported verb"", ""expanded predicate"", ""verbo-nominal phrase"", and ""delexical verb combination""."	69	78
"predicate"	"predicate_nou"	"Each predicate P in the ontology has a list of other same-arity predicates with which P is mutually exclusive."	5	14
"predicate"	"predicate_nou"	"These processes are allowed to communicate in order to arrive at a consensus on a predicate."	82	91
"predicate"	"predicate_nou"	"It is used in the Gospel of John both with and without a predicate nominative."	57	66
"predicate"	"predicate_nou"	"The predicate:""For all childnames: ""childname is the name of a child in family Fα""."	4	13
"predicate"	"predicate_nou"	"In other cases, the value of the predicate is automatically converted to a boolean."	33	42
"predicate"	"predicate_nou"	"Unlike clauses, phrases do not contain a subject and predicate; they are contrasted here:We left the convention the day before."	53	62
"predicate"	"predicate_nou"	"All edges have associated with them a condition or a branch predicate."	60	69
"predicate"	"predicate_nou"	"From where does such a predicate enter logic?"	23	32
"predicate"	"predicate_nou"	"The axiom of induction is, in logical symbols,where P is any predicate and k and n are both natural numbers."	61	70
"predicate"	"predicate_nou"	"With this, members of the house received the predicate Illustrious Highness."	45	54
"predicate"	"predicate_nou"	"The predicate itself is considered as a resource and identified by a URI."	4	13
"predicate"	"predicate_nou"	"The standard declarative sentence is divided into two immediate constituents, a subject NP and a predicate VP."	97	106
"predicate"	"predicate_nou"	"This understanding of predicates sometimes renders a predicate and its arguments in the following manner:Bob laughed."	53	62
"predicate"	"predicate_nou"	"Thus, a predicate P(x) will be true or false, depending on whether x belongs to a set."	8	17
"predicate"	"predicate_nou"	"Saul Kripke contends that a natural language can in fact contain its own truth predicate without giving rise to contradiction."	79	88
"predicate"	"predicate_nou"	"Only the evaluation of a defined predicate appeals to the hypotheses."	33	42
"predicate"	"predicate_nou"	"These form the basis of model theory as the domain of discourse of predicate logic."	67	76
"predicate"	"predicate_nou"	"This logic-functional programming language establish different determinism categories for predicate modes as explained in the ref."	90	99
