"homograph"	"wordid"	"sentence"	"start"	"end"
"axes"	"axes_nou-vrb"	"One team member would throw axes until they hit the target, and then their partner would go."	28	32
"axes"	"axes_nou-vrb"	"They fought with spears, javelins, falxes, one-sided battle axes and used ""Draco"" Carnyxes as standards."	60	64
"axes"	"axes_nou"	"The centres of rotation are not located on the glide reflection axes."	64	68
"axes"	"axes_nou"	"Brachyopterus is distinguished by its small size, compound eyes with axes converging anteriorly on a subtrapezoid to subpentagonal prosoma (head)."	69	73
"axes"	"axes_nou-vrb"	"The axes range in length from 4 to 5.5 cm, and blade width from 2.8 to 4 cm."	4	8
"axes"	"axes_nou-vrb"	"Weapons include black holes, boxing gloves, grenades, chainsaws, baseball bats, chain guns, axes, and freeze rays."	92	96
"axes"	"axes_nou"	"The articular surfaces are elliptical with longer transversal axes."	62	66
"axes"	"axes_nou-vrb"	"For the jadeite axes found on the island of Antigua, the second and third may have both applied."	16	20
"axes"	"axes_nou"	"Taylor articulates these moral frameworks in terms of three axes."	60	64
"axes"	"axes_nou"	"San Jorge and Castilla streets are the main axes on the north side of the neighbourhood."	44	48
"axes"	"axes_nou-vrb"	"Battle axes were specialized versions of utility axes."	7	11
"axes"	"axes_nou"	"All three gimbals can still rotate freely about their respective axes of suspension."	65	69
"axes"	"axes_nou"	"The axes of the skull and muzzle are parallel, or slightly divergent towards the front."	4	8
"axes"	"axes_nou"	"This group has the same rotation axes as T, but with six mirror planes, each through two 3-fold axes."	96	100
"axes"	"axes_nou-vrb"	"Also discovered were crude hammers, axes, grinding tools, antlers, and weapons made of animal bone."	36	40
"axes"	"axes_nou"	"The spacious and imposing buildings are arranged in three main northsouth axes."	74	78
"axes"	"axes_nou-vrb"	"They remove trees with traditional tools such as axes or machetes during the dry season and burn the resulting brush."	49	53
"axes"	"axes_nou-vrb"	"Finds such as stone axes indicate that the Hunsruck has been settled since the New Stone Age."	20	24
"axes"	"axes_nou"	"Its budget, 11% of the total EU budget is today allocated along three axes."	70	74
"axes"	"axes_nou"	"Taking into account these four axes, Champagne has outlined 11 concrete proposals in order to reform FIFA."	31	35
"axes"	"axes_nou-vrb"	"The Arbuthnot Museum in Peterhead houses two stone axes that were found at Cairn Catto in 1885."	51	55
"axes"	"axes_nou-vrb"	"In melee combat they used axes and kilijs."	26	30
"axes"	"axes_nou"	"It's a robot whose axes form a cylindrical coordinate system."	19	23
"axes"	"axes_nou-vrb"	"The axes, dated from the first through nineteenth centuries, are considered particularly characteristic of the Tsebelda culture."	4	8
"axes"	"axes_nou"	"On the diagonal axes are four chapels lower than those which determine presbytery."	16	20
"axes"	"axes_nou-vrb"	"Reeling from the impact, the warriors drew their axes and charged a fourth time."	49	53
"axes"	"axes_nou"	"Hippopedes are bicircular rational algebraic curves of degree 4 and symmetric with respect to both the x and y axes."	111	115
"axes"	"axes_nou"	"There are two standard projections and, defined by and that map the curve onto the coordinate axes."	94	98
"axes"	"axes_nou-vrb"	"Included are chainmail armor, helmets, scimitars, yataghans, daggers, matchlocks, lances, pistols, shields, axes, and spears."	108	112
"axes"	"axes_nou-vrb"	"However, none of the axes at Mount William have been ground and polished into finished hatchet heads."	21	25
"axes"	"axes_nou"	"One specifies the rectilinear distances of any point from the axes as the coordinates."	62	66
"axes"	"axes_nou"	"However, the kernel gain does not decrease along the eta, tau axes in the ambiguity domain."	62	66
