"homograph"	"wordid"	"sentence"	"start"	"end"
"correlate"	"correlate_nou-vrb"	"Poor leaving groups correlate with large positive ρ-values."	20	29
"correlate"	"correlate_nou"	"Recent literature, moreover, has implicated increased FPS responses as a correlate in Posttraumatic Stress Disorder (PTSD) and other anxiety disorders."	73	82
"correlate"	"correlate_nou-vrb"	"These tension levels are not standardized between manufacturers, and do not correlate to specific diameters."	76	85
"correlate"	"correlate_nou-vrb"	"However, evidence indicates that time spent carrying infants does not correlate with a male's overall copulation frequency."	70	79
"correlate"	"correlate_nou-vrb"	"The strength of these interactions between the enzyme and substrate positively correlate with their specificity for one another."	79	88
"correlate"	"correlate_nou-vrb"	"Studies in mice also suggest that this kinase may also regulate neuronal functions and correlate fear-induced conflict behavior after stress."	87	96
"correlate"	"correlate_nou-vrb"	"This does not entirely correlate with the scale of Linus Pauling, but is generally in close correspondence."	23	32
"correlate"	"correlate_nou-vrb"	"In some cases, however, early complete response does not correlate with overall survival."	57	66
"correlate"	"correlate_nou-vrb"	"This is because poverty often involves being deprived on several fronts, which do not necessarily correlate well with wealth."	98	107
"correlate"	"correlate_nou-vrb"	"He suggests that mediums of communication directly correlate to the spread of knowledge in a society."	51	60
"correlate"	"correlate_nou-vrb"	"The majority of the studies that correlate vaccination with ADEM onset use small samples or case studies."	33	42
"correlate"	"correlate_nou-vrb"	"However, Korotayev's tests show that the female contribution to subsistence does correlate significantly with matrilocal residence in general."	81	90
"correlate"	"correlate_nou-vrb"	"The two variables aren't related at all, but correlate by chance."	45	54
"correlate"	"correlate_nou-vrb"	"It is normal to correlate the erection of the penis with male sexual arousal."	16	25
"correlate"	"correlate_nou-vrb"	"The length of a story on Archive of Our Own tends to correlate with its popularity."	53	62
"correlate"	"correlate_nou-vrb"	"The objective was to obtain data on human excretion of polonium to correlate with more extensive data from rats."	67	76
"correlate"	"correlate_nou-vrb"	"Changes in ANO1 channel activity directly/positively correlate with ICC activity."	53	62
"correlate"	"correlate_nou-vrb"	"Furthermore, evidence also suggests that impact injuries to the thorax area highly correlate with the occurrence of a cervical-located syrinx."	83	92
"correlate"	"correlate_nou-vrb"	"Those figures correlate to nearly 50,000 megawatts of solar photovoltaic systems and more than 6,600 megawatts of concentrating solar power."	14	23
"correlate"	"correlate_nou-vrb"	"Furthermore 17β-HSD1 levels positively correlate with E2 and negatively correlate with DHT levels in breast cancer cells."	40	49
"correlate"	"correlate_nou-vrb"	"The USPS does not officially correlate neighborhood names to Philadelphia ZIP codes (all are called simply ""Philadelphia"" or ""Phila"")."	29	38
"correlate"	"correlate_nou"	"The histologic correlate of acute prostatitis is a neutrophilic infiltration of the prostate gland."	15	24
"correlate"	"correlate_nou-vrb"	"High scores correlate with good functional communication skills in stroke patients with aphasia."	12	21
"correlate"	"correlate_nou-vrb"	"There is also evidence that other non-trait elements of personality may correlate with happiness."	72	81
"correlate"	"correlate_nou-vrb"	"Scholars have worked on this phenomena considering many variables when attempting to correlate the nature of athletes to domestic violence."	85	94
"correlate"	"correlate_nou-vrb"	"Values in his claims correlate to those shown in the sociological textbook You May Ask Yourself by Dalton Conley."	21	30
"correlate"	"correlate_nou-vrb"	"The predicted growth rates of bacteria in varying media have been shown to correlate well with experimental results."	75	84
"correlate"	"correlate_nou"	"This suggests that the DKS model may have a correlate in mnemonic operations."	44	53
"correlate"	"correlate_nou-vrb"	"In Burmese, differences in tone correlate with vowel phonation so neither exists independently."	32	41
"correlate"	"correlate_nou-vrb"	"Reproductive success of sires was found to correlate inversely with their genetic relatedness to the mother."	43	52
"correlate"	"correlate_nou-vrb"	"These characteristics correlate with reduced ability to repair double-strand breaks in hematopoietic tissue."	22	31
"correlate"	"correlate_nou-vrb"	"HRT parameters correlate significantly with mortality after myocardial infarction (heart attack)."	15	24
"correlate"	"correlate_nou-vrb"	"The responses correlate to guilt, shame, externalization of blame, and detachment."	14	23
"correlate"	"correlate_nou-vrb"	"Fluctuating asymmetry in human males is also seen to positively correlate with levels of oxidative stress."	64	73
"correlate"	"correlate_nou-vrb"	"Because the intermolecular attractions strongly correlate with distance, the closer the interacting molecules are together, the stronger the attraction."	48	57
"correlate"	"correlate_nou-vrb"	"They have also been used to correlate progesterone levels to early pregnancy loss."	28	37
"correlate"	"correlate_nou-vrb"	"In addition, brain volumes do not correlate strongly with other and more specific cognitive measures."	34	43
"correlate"	"correlate_nou-vrb"	"QSAR studies attempt to correlate biological activity of drugs, or a class of drugs, with structures."	24	33
"correlate"	"correlate_nou-vrb"	"Oblique rotations permit correlations among factors, though the factors thus identified may not correlate."	96	105
"correlate"	"correlate_nou-vrb"	"Two other common measures have been derived, which involve assumptions, but result in measures that should correlate with BP: and."	107	116
"correlate"	"correlate_nou-vrb"	"The QT results correlate well with the Wechsler Adult Intelligence Scale (WAIS) Full Scale IQ."	15	24
"correlate"	"correlate_nou-vrb"	"Note: Colours are representative only, and do not directly correlate to liveries worn in the era."	59	68
"correlate"	"correlate_nou-vrb"	"Because suspicion indicators correlate directly with the AMOs associated with a given protected environment, there is no single definitive list."	29	38
"correlate"	"correlate_nou-vrb"	"Spatial visualization on the other hand also correlate with higher math achievement in a range of 0.30 to 0.60."	45	54
"correlate"	"correlate_nou-vrb"	"Recognized by anti-nuclear antibodies found in primary biliary cirrhosis (PBC) anti-Nup210 antibodies correlate with progression toward end stage liver disease."	102	111
"correlate"	"correlate_nou-vrb"	"Higher degrees of impairment correlate with the number of previous manic episodes and hospitalizations, and with the presence psychotic symptoms."	29	38
"correlate"	"correlate_nou-vrb"	"This method does not correlate well with the methods measuring the enzymatic activity."	21	30
"correlate"	"correlate_nou-vrb"	"Recordings were also developed to correlate music with English and American literature."	34	43
"correlate"	"correlate_nou"	"On the feelings and their neural correlate, with an examination of the nature of pain."	33	42
"correlate"	"correlate_nou-vrb"	"Unfortunately the peak level reading does not correlate well with the perceived loudness."	46	55
"correlate"	"correlate_nou-vrb"	"Second, self-interacting domains correlate with regulation of gene expression."	33	42
