"homograph"	"wordid"	"sentence"	"start"	"end"
"export"	"export_nou"	"90% of India's export quality Cashew Kernels are prepared from Kollam."	15	21
"export"	"export_nou"	"These did well in the foreign markets, accounting for 90% of the export share by value."	65	71
"export"	"export_nou"	"Because sherry was a major wine export to the United Kingdom, many English companies and styles developed."	32	38
"export"	"export_nou"	"Echoes received Gold Export Award for its sales outside France."	21	27
"export"	"export_vrb"	"The combination of quantity and quality allows Chile to export excellent wines at reasonable prices to the international market."	56	62
"export"	"export_nou"	"The export version of the AQS-13B sonar used in the Royal Canadian Navy's Sikorsky CH-124 Sea King helicopter."	4	10
"export"	"export_nou"	"The RUAG and the Pilatus Aircraft are dependent on the export of their goods outside Europe on Militarflugplatz Emmen."	55	61
"export"	"export_nou"	"Bauxite is also mined around the Demerara, and Linden is a major export centre."	65	71
"export"	"export_nou"	"In 2011, the total export output of aerospace products in the Philippines reached US $3 billion."	19	25
"export"	"export_nou"	"Ylang-ylang's essential oil makes up 29% of the Comoros' annual export (1998)."	64	70
"export"	"export_nou"	"Export believed the television could complicate the relationship between subject, spectator, and television."	0	6
"export"	"export_vrb"	"2011 saw Israel export goods to Malaysia worth $716.4 million and import goods worth $93.6 million."	16	22
"export"	"export_nou"	"This is because eIF4E promotes the export of cyclin D mRNAs out of the nucleus."	35	41
"export"	"export_nou"	"In 2009 Malaysia government planning export of frozen durians to China."	37	43
"export"	"export_vrb"	"Another gene, btmA, is proposed to export bottromycin."	35	41
"export"	"export_nou"	"Export licensing hearing, Reviewing Committee on the Export of Works of Art and Objects of Cultural Interest."	53	59
"export"	"export_vrb"	"Beta managed to export goods worth half a billion US dollars until the violations were exposed in 2003."	16	22
"export"	"export_nou"	"Romero was unable to obtain an export permit for them, so they were imported on a temporary permit."	31	37
"export"	"export_vrb"	"The user then has the option to export their remix to their social media of choice."	32	38
"export"	"export_nou"	"The Queen's Award for Enterprise: International Trade (Export) (2003) was awarded on 21 April 2003, by Queen Elizabeth II."	55	61
"export"	"export_nou"	"The station's national export program was Playroom produced by Heather Gell a pioneer in pre-school radio and television in Australia."	23	29
"export"	"export_nou"	"Geographic information system (GIS) applications such as QGIS and Grass use GPSBabel for many import and export operations and processing."	105	111
"export"	"export_vrb"	"ClickTime reports also export to common spreadsheets and reporting tools, and can integrate with various software applications."	23	29
"export"	"export_nou"	"The Great Depression in Australia saw huge levels of unemployment and economic suffering amid plummeting export income."	105	111
"export"	"export_nou"	"It is also younger than Earth, making its crust much richer than Earth's in uranium-235, the planet's major export."	108	114
"export"	"export_vrb"	"This free software tool allows to export transcriptions to X-SAMPA."	34	40
"export"	"export_nou"	"Subsequently, with large expansion of sheep farms, this export trade has sustained the economy of the country substantially."	56	62
"export"	"export_nou"	"40% of the exports is wood and furniture, other export production includes machinery and appliances, building materials, glass and clothing."	48	54
"export"	"export_nou"	"Export models produced at the plant in Graz, Austria, were given the vehicle designation of ""ZG""."	0	6
"export"	"export_nou"	"In the last few years export accounted for between 73 and 75 percent of sales."	22	28
"export"	"export_nou"	"The complex is specialized in handling cabotage sand, scrap metal (ferrous and non-ferrous metals) in bulk, coal export."	113	119
"export"	"export_nou"	"There was an unsuccessful effort to resume export (in 2010, limited to 150 kg)."	43	49
"export"	"export_nou"	"The center is the venue of an important import-export fair, as well as marketing and conferencing."	47	53
"export"	"export_nou"	"Rubber has been produced in Samoa for many years, but its export value has little impact on the economy."	58	64
"export"	"export_vrb"	"Skipper allows to create, import and export from ORM schema definitions to editable EER models."	37	43
"export"	"export_nou"	"This number includes the 5,200-MW Churchill Falls lines, which have no export capability."	71	77
"export"	"export_nou"	"By the 2nd century CE, olive oil rivaled cereals as an export item."	55	61
"export"	"export_nou"	"The company decided to add an export trade marketing component to remain competitive; it scored notable success in South Korea."	30	36
"export"	"export_nou"	"It was destined for export to Saudi Arabia."	20	26
"export"	"export_vrb"	"The country should export more of its industrial products and start importing cheap agricultural products from abroad in turn."	19	25
"export"	"export_nou"	"In 2005, the value of New Zealand's Pacific oyster production was $12 million domestically, and $16.9 million for export."	114	120
"export"	"export_nou"	"Textiles comprise 57% of Pakistan's export revenues."	36	42
"export"	"export_nou"	"Mortalities that occur prior to export are excluded."	32	38
"export"	"export_nou"	"Cultivated shrimp is another important export sector."	39	45
"export"	"export_nou"	"Through the 1960s, rail essentially had a monopoly on transportation of export and import trade, and operations were profitable."	72	78
"export"	"export_nou"	"Export of petroleum and related products amounted to $2.6 billion in the year 2000."	0	6
"export"	"export_nou"	"Export share 60% worldwide (roughly 45/55 Europe/world)."	0	6
