"homograph"	"wordid"	"sentence"	"start"	"end"
"bass"	"bass"	"The band originally consisted of Willis on guitar, Savage on bass (after originally playing guitar), and Kenning on drums."	61	65
"bass"	"bass"	"Billy was originally recruited to play less ""busy"" bass parts than their then bass player."	78	82
"bass"	"bass"	"By 1989 the pair were joined by Zupanovich, Martin Moon (ex-Marigolds) on drums and Tony Italiano on bass guitar."	101	105
"bass"	"bass"	"In particular, his writing for bass instruments is far more demanding than that of other composers of his era."	31	35
"bass"	"bass"	"After the Northern Lights, Underwood went on to form The Rosemary Beads, with Little (bass) and Cam Munachen (drums)."	86	90
"bass"	"bass"	"The Bass Coast Rail Trail is a Rail trail located in the Bass Coast Shire of Gippsland, Victoria, Australia."	4	8
"bass"	"bass_corp"	"TNN Bass Tournament of Champions was followed by the sequel TNN Outdoors Bass Tournament '96."	73	77
"bass"	"bass_corp"	"It is a location for bass, channel catfish and bream fishing."	21	25
"bass"	"bass"	"Perception features keyboards by Reggie B.""Confession"" features keyboards by Joe Miquelon and bass guitar by Jimmy Dykes."	94	98
"bass"	"bass"	"Sitek was set to record the bass for the band's fourth studio album, entitled The Great Escape Artist."	28	32
"bass"	"bass"	"Later they were joined by Hans Castro (drums) and Raphael Vaz (bass guitar), forming a four-piece."	63	67
"bass"	"bass"	"ASCII tab files usually have the file extension .tab, .btab (for bass guitar) or .txt."	65	69
"bass"	"bass"	"Turner began playing the bass guitar in 1989 and in 1990 he formed Deer Bubbles with then partner Adalita Srsen."	25	29
"bass"	"bass"	"Bass singer Freddy Barksdale joined the group in 1956 when Pat Gaston also joined the air force."	0	4
"bass"	"bass_corp"	"Anglers also fish for whitefish, largemouth and smallmouth bass."	59	63
"bass"	"bass"	"The band brought in Gustaf Hielm (ex-Meshuggah) to play the bass on the record."	60	64
"bass"	"bass"	"The original three band members were James Bellizia (guitar), Jason Cooley (bass), and Luke Hughett (drums)."	76	80
"bass"	"bass"	"One week before their first show they brought Marrs in to replace Louis on bass."	75	79
"bass"	"bass"	"The band's permanent members were Mick Murphy (lead vocals), Bob Collins (guitar) and Mark Matthews (bass)."	101	105
"bass"	"bass"	"He studied cello and double bass at the Royal Academy of Music in London."	28	32
"bass"	"bass"	"It is vocal music, accompanied by a double bass."	43	47
"bass"	"bass"	"In addition to the remix, Sykes and Murray re-recorded the lead guitar and bass parts."	75	79
"bass"	"bass"	"The remix replaced a light and breezy rhythm with a hard-pounding beat coupled with reggae-style bass."	97	101
"bass"	"bass_corp"	"Largemouth bass, grass carp, and crappie are present, with trout fishing the main attraction for anglers, especially on opening day."	11	15
"bass"	"bass_corp"	"Important fish species include smallmouth bass, northern pike, musky, channel catfish, walleyes, red-finned mullet, and common carp."	42	46
"bass"	"bass"	"The album featured Tyler Bates on electric, acoustic, and bass guitars; keyboards, arrangements and programming."	58	62
"bass"	"bass"	"Eliot Kennedy uses it for one purpose, a ""classic dancefloor bass sound."""	61	65
"bass"	"bass"	"He is an endorser of Modulus basses, and Mark Bass bass amps."	46	50
"bass"	"bass"	"Lipp wrote that this track did an excellent job of showcasing Abrams' skills on the double bass."	91	95
"bass"	"bass"	"John Szmidt also arrived, and replaced Matt Taylor on bass at the start of 2008."	54	58
"bass"	"bass"	"Before being recruited as an actor, he spent many years as a bass player, guitarist, and blues harmonica player."	61	65
"bass"	"bass"	"The bass-baritone's required range can vary tremendously based on the role, with some less demanding than others."	4	8
