"homograph"	"wordid"	"sentence"	"start"	"end"
"syndicate"	"syndicate_nou"	"He is the leader of an evil crime syndicate called MAD."	34	43
"syndicate"	"syndicate_nou"	"In the Franco era he served as provincial president of the metal syndicate from 1963 to 1966."	65	74
"syndicate"	"syndicate_nou"	"Students at the College formerly submitted to GCE Advanced Levels through the University of Cambridge Local Examinations Syndicate."	121	130
"syndicate"	"syndicate_nou"	"The first Cambridge English exam was produced in 1913 by UCLES (University of Cambridge Local Examinations Syndicate)."	107	116
"syndicate"	"syndicate_nou"	"She was a writer on the video game Syndicate."	35	44
"syndicate"	"syndicate_nou"	"He is one among many supervillains who rejoined The Hood's crime syndicate and attacked an invading Skrull force."	65	74
"syndicate"	"syndicate_nou"	"She ran the syndicate for 52 years."	12	21
"syndicate"	"syndicate_nou"	"Syndicate Wars was developed as the third video game title in the Syndicate series, created by Bullfrog Productions."	66	75
"syndicate"	"syndicate_nou"	"He offered the Crime Syndicate an escape if they would help him in 1962 to take Cuba's Intercontinental Ballistic Missiles."	21	30
"syndicate"	"syndicate_nou"	"Feder's column was syndicated by Creators Syndicate and carried by more than 40 newspapers and e-magazines."	42	51
"syndicate"	"syndicate_nou"	"He manufactured aircraft engines, traded with the Germans, and played a pivotal role in a collaborationist art syndicate."	111	120
"syndicate"	"syndicate_nou"	"Eventually they find out that Mutschmann did the robbery for Red Dieter, the head of the German Strength crime syndicate."	111	120
"syndicate"	"syndicate_nou"	"In 1986, Yeung was convicted of operating an illegal bookmaking syndicate and fined $50,000."	64	73
"syndicate"	"syndicate_nou"	"Prager's columns are handled by Creators Syndicate."	41	50
"syndicate"	"syndicate_nou"	"In 1995, Erickson released All That May Do My Rhyme on Butthole Surfers drummer King Coffey's label Trance Syndicate Records."	107	116
"syndicate"	"syndicate_nou"	"Infamous Syndicate was an American hip hop duo from Chicago, comprising the female rappers Shawnna and Teefa."	9	18
"syndicate"	"syndicate_nou"	"He was supposedly murdered on orders from Luciano and the new National Crime Syndicate."	77	86
"syndicate"	"syndicate_nou"	"With a title change, it sold to King Features Syndicate which carried the strip from 1921 to 1959."	46	55
"syndicate"	"syndicate_vrb"	"RSS feeds enable publishers to syndicate data automatically."	31	40
"syndicate"	"syndicate_vrb"	"Key retired in 1993, but King Features continued to syndicate Hazel using material he had prepared for his retirement."	52	61
"syndicate"	"syndicate_nou"	"In 1919 the Mauritius Sugar Syndicate came into being, and it included 70% of all sugar producers."	28	37
"syndicate"	"syndicate_nou"	"In 1890 the East Shore Terminal Company was formed by a syndicate of outside railroad investors."	56	65
"syndicate"	"syndicate_nou"	"They sponsor the Santa Cruz Syndicate, a downhill racing team."	28	37
"syndicate"	"syndicate_nou"	"The Merriam Webster Dictionary defines syndicate as a group of people or businesses that work together as a team."	39	48
"syndicate"	"syndicate_nou"	"Meanwhile, the Syndicate rendezvous at a checkpoint, preparing to be taken away by the Colonists, who are prepping for invasion."	15	24
"syndicate"	"syndicate_nou"	"Syndicate Bank is one of the oldest and major commercial banks of India."	0	9
"syndicate"	"syndicate_nou"	"There also were parties in Germany (Dortmund Westfalenhalle, the event is called Syndicate now) and in Switzerland (Basel)."	81	90
"syndicate"	"syndicate_nou"	"The syndicate entered Fine Cotton in a race at Eagle Farm on 18 August 1984."	4	13
"syndicate"	"syndicate_nou"	"He would have been an independent contractor for the syndicate, unheard of in the 1940s, but the deal fell through."	53	62
"syndicate"	"syndicate_nou"	"Others who took a stand against the Syndicate were James A. Herne, James O'Neill."	36	45
"syndicate"	"syndicate_nou"	"From 1948 until 1971, his work was syndicated by the McNaught Syndicate."	62	71
"syndicate"	"syndicate_nou"	"This teenage girl is part of a helmeted syndicate that is hostile towards Regina and Dylan."	40	49
"syndicate"	"syndicate_nou"	"The trio meet their wives, their kids and Kwai's syndicate during a barbecue."	49	58
"syndicate"	"syndicate_nou"	"In a November 2016 interview, Edward Douglas called it ""one of my favorite albums Midnight Syndicate has ever done."""	91	100
"syndicate"	"syndicate_nou"	"The contracts stated that authors could not use their Stratemeyer Syndicate pseudonyms independently of the Syndicate."	66	75
"syndicate"	"syndicate_nou"	"Artemicion was a purple and black Moogle who is in charge of the Mognet mail delivery syndicate."	86	95
"syndicate"	"syndicate_vrb"	"Content distributors syndicate a web feed, thereby allowing users to subscribe to it."	21	30
"syndicate"	"syndicate_nou"	"Bonanno's audacious goal was to take over the National Crime Syndicate and make Magliocco his right hand man."	61	70
"syndicate"	"syndicate_nou"	"The influence of the Syndicate in Washington D.C. opposed any further movement towards Alaskan home rule."	21	30
"syndicate"	"syndicate_nou"	"The original team was specifically known as Crime Syndicate of America and is sometimes abbreviated as CSA."	50	59
"syndicate"	"syndicate_nou"	"He worked his way up to editor of United Features Syndicate."	50	59
"syndicate"	"syndicate_nou"	"There is no record of syndicate ""juice"" operations in Chicago, for instance until the 1950s."	22	31
"syndicate"	"syndicate_nou"	"This theme is made manifest by the Syndicate and the human conspiracy with the aliens."	35	44
"syndicate"	"syndicate_nou"	"Lucky, Otis' unreliable cousin who works for Big Meat, the leader of the Outlaw Syndicate, offers to help."	80	89
"syndicate"	"syndicate_nou"	"Their second LP Beheaded was released on Trance Syndicate on October 24, 1996."	48	57
"syndicate"	"syndicate_nou"	"Another syndicate he headed purchased the Indians in 1972 for $10 million from Vernon Stouffer."	8	17
"syndicate"	"syndicate_nou"	"The one-hour series is based on the British television show The Syndicate, which was created by Kay Mellor."	64	73
"syndicate"	"syndicate_nou"	"Great White had planned to take over Gotham's criminal syndicate and eliminate the competition, the Penguin included."	55	64
"syndicate"	"syndicate_nou"	"After the ratification of the Lodge Corollary, Japan disavowed any connection to the syndicate and the deal was never completed."	85	94
"syndicate"	"syndicate_nou"	"It was primarily produced by Toni Cottura, with additional production from Alex Christensen, Marc Mozart, Syndicate Music, and others."	106	115
"syndicate"	"syndicate_nou"	"Singer/guitarist Tench Coxe later played as part of Three On a Hill, and Bedhead (Trance Syndicate)."	89	98
"syndicate"	"syndicate_nou"	"This year, Universal, which now owns the syndicate, said they wouldn't be issuing one."	41	50
"syndicate"	"syndicate_nou"	"Further improvements were made to the river above Evesham from 1664 by a syndicate led by Andrew Yarranton."	73	82
"syndicate"	"syndicate_nou"	"His most recent published project is Assassin's Creed Syndicate, released in October 2015."	54	63
"syndicate"	"syndicate_nou"	"He also writes commentaries for Project Syndicate, an international not-for-profit newspaper syndicate and association of newspapers."	93	102
"syndicate"	"syndicate_nou"	"Paul Winckler, owner of the Opera Mundi syndicate, distributed the comics from King Features Syndicate in France since 1928."	40	49
"syndicate"	"syndicate_nou"	"Beogradski Sindikat (Serbian Cyrillic: Београдски Синдикат, English: Belgrade Syndicate) is a Serbian hip-hop collective from Belgrade, Serbia."	96	105
"syndicate"	"syndicate_nou"	"At the time of its establishment, the bank was known as Canara Industrial and Banking Syndicate Limited."	86	95
"syndicate"	"syndicate_nou"	"Peter Anson formed a band, the Syndicate."	31	40
"syndicate"	"syndicate_nou"	"The Bell Syndicate, Inc. Bruccoli E3320Lardner, Ring W. ""Dorgan's Fire, Buck's New House and an Anonymous Cow Add Thrills."""	9	18
"syndicate"	"syndicate_nou"	"Hagen turned in 20 rough drafts to Creators Syndicate and within weeks got a contract."	44	53
"syndicate"	"syndicate_nou"	"French Steel Construction Syndicate declared it as the most beautiful steel work (Bridges Category) in 2008."	26	35
"syndicate"	"syndicate_nou"	"At the cottage, Rhodes offered Maund financial and professional incentives to defect from the London syndicate."	101	110
"syndicate"	"syndicate_nou"	"In 1986, the Register and Tribune Syndicate was sold to Hearst and the King Features Syndicate for $4.3 million."	85	94
"syndicate"	"syndicate_nou"	"The Kudo-kai yakuza syndicate is headquartered in Kokurakita."	20	29
"syndicate"	"syndicate_nou"	"It was syndicated by the Register and Tribune Syndicate, now part of King Features Syndicate."	46	55
