"homograph"	"wordid"	"sentence"	"start"	"end"
"estimate"	"estimate_nou"	"Deals are reported that use the estimate of the full extent of land that the firm expects to utilise."	32	40
"estimate"	"estimate_nou"	"The final cost was £180,000, more than Jessop's estimate of £155,000, but still much cheaper than a canal."	49	57
"estimate"	"estimate_nou"	"As of 1992 the proposed cost estimate for Townview was $30 million."	29	37
"estimate"	"estimate_vrb"	"It is possible to estimate the temperature rise across a supercharger by modeling it as an isentropic process."	18	26
"estimate"	"estimate_vrb"	"Wrigley and Schofield estimate 8,664,000 based on birth and death records."	22	30
"estimate"	"estimate_nou"	"According to one estimate, more than 100 Poles made the pilgrimage during that era."	17	25
"estimate"	"estimate_vrb"	"Try to accurately estimate all the costs that may occur including the hidden ones."	18	26
"estimate"	"estimate_nou"	"The most widely accepted estimate of the number of dead is about 22,000."	25	33
"estimate"	"estimate_nou"	"Greg Laughlin, one of the few researchers who knew in advance about this paper, gives an estimate of 68.3%."	89	97
"estimate"	"estimate_vrb"	"Police estimate the homicide occurred approximately five months before the body was discovered."	7	15
"estimate"	"estimate_nou"	"According to a June 2015 Statistics New Zealand estimate, Bulls has a population of 1,630 inhabitants."	48	56
"estimate"	"estimate_nou"	"The most advanced of these is Koulékoun with a Mineral Resource estimate of 2.15 million ounces."	65	73
"estimate"	"estimate_vrb"	"Suppose it is desired to estimate the failure rate of a certain component."	25	33
"estimate"	"estimate_nou"	"Its report, which was not released until 2013, concluded that ""as a conservative estimate."	81	89
"estimate"	"estimate_nou"	"It had a population of 308,756 at the 2010 Census, the latest estimate (for January 2014) is 328,827."	62	70
"estimate"	"estimate_nou"	"In February 2010, the commission gave a preliminary estimate of $250 million to $500 million for construction alone."	52	60
"estimate"	"estimate_nou"	"On 1 January 2005, the estimate was 83."	23	31
"estimate"	"estimate_vrb"	"Local NGOs estimate the total number of female prostitutes to be as many as 100,000."	11	19
"estimate"	"estimate_nou"	"The comet has an observation arc of 362 days allowing a good estimate of the orbit."	61	69
"estimate"	"estimate_nou"	"Roger Cooper gives an estimate of between 150,000 and 300,000."""	22	30
"estimate"	"estimate_nou"	"Other sources estimate upwards of two thousand congregations, with a large presence in the State of Andhra Pradesh."	14	22
"estimate"	"estimate_nou"	"In personal dive computers, they produce a real-time estimate of decompression status and display it for the diver."	53	61
"estimate"	"estimate_nou"	"The estimate terrain elevation above seal level is 3,622 metres (11,883 ft)."	4	12
"estimate"	"estimate_nou"	"Motivation for post-estimate fusion is often consideration of uncertainty management."	20	28
"estimate"	"estimate_nou"	"Then the function:is known as the likelihood function and the estimate:is the maximum likelihood estimate of."	62	70
"estimate"	"estimate_vrb"	"Voice assessment is necessary to plan and estimate the success of a possible speech therapy."	42	50
"estimate"	"estimate_nou"	"It represents an estimate of the genetic significance of gonad radiation doses."	17	25
"estimate"	"estimate_vrb"	"For drivers and pedestrians, it may be difficult to estimate how fast a cyclist is moving."	52	60
"estimate"	"estimate_nou"	"Bent's rule provides a qualitative estimate as to how these hybridised orbitals should be constructed."	35	43
"estimate"	"estimate_vrb"	"Typically, an average amount of fat used on a dish-by-dish basis is used to estimate fat intake."	76	84
"estimate"	"estimate_vrb"	"Dorset County Council estimate that in 2013 the population of the parish was 330."	22	30
"estimate"	"estimate_vrb"	"In some experiments, students were asked to estimate the grade point averages (GPAs) of hypothetical students."	44	52
"estimate"	"estimate_nou"	"The final population estimate as of April 2014 is 127,136,000, or a return to 2003 levels."	21	29
"estimate"	"estimate_nou"	"His major work as a scriptural geologist was A Comparative Estimate of the Mineral and Mosaical Geologies, published in 1822."	59	67
"estimate"	"estimate_nou"	"According to one estimate, 150 MiG-21s are in service."	17	25
"estimate"	"estimate_nou"	"The population of Chanov is 1,500 - 2,000 (2006 estimate)."	48	56
"estimate"	"estimate_vrb"	"Various figures estimate that the ethnic Armenian population in Russia is actually more than 2 million."	16	24
"estimate"	"estimate_nou"	"The reported results were $0.35 per share above the consensus earnings estimate of $2.34 per share."	71	79
"estimate"	"estimate_nou"	"For a given value for an estimate of the functionusing kernel method."	25	33
"estimate"	"estimate_vrb"	"Researchers estimate that 3 million slaves were exported out of the Slave Coast bordering the Bight of Benin."	12	20
"estimate"	"estimate_vrb"	"However, it is possible to do some characterization of genetic differentiation and estimate gene flow."	83	91
"estimate"	"estimate_nou"	"Careful setup and repeated observations can give an estimate that is within about 10 arc seconds of the true meridian."	52	60
"estimate"	"estimate_vrb"	"The most recent common ancestor has been variously estimate at 7.24 million years ago (mya) and 15.71 mya."	51	59
"estimate"	"estimate_nou"	"The White House office said its estimate was based on sampling from high resolution satellite imagery."	32	40
"estimate"	"estimate_vrb"	"With ABC, a company can soundly estimate the cost elements of entire products, activities and services."	32	40
"estimate"	"estimate_vrb"	"Some genetic studies estimate the colonization of the Americas dates from between 40,000 and 13,000 years ago."	21	29
"estimate"	"estimate_vrb"	"Finite element analysis was used to estimate the maximum bite force of J. monesi."	36	44
"estimate"	"estimate_nou"	"The estimate of Pandits having fled Kashmir ranges from approximately 100,000 to as high as 800,000."	4	12
"estimate"	"estimate_nou"	"The minimum proportion is %8 of Izmir population while the maximum estimate is %17."	67	75
