"homograph"	"wordid"	"sentence"	"start"	"end"
"diffuse"	"diffuse_adj"	"This includes direct sunlight, diffuse sky radiation, and (often) both of these reflected from the Earth and terrestrial objects."	31	38
"diffuse"	"diffuse_vrb"	"The first instrument that was able to measure diffuse X-ray emission was the HEAO A2 (High Energy Astrophysical Observatory)."	46	53
"diffuse"	"diffuse_vrb"	"Their anions and cations appear to diffuse within compartmentalized layers or micelles instead of freely as in a uniform liquid."	35	42
"diffuse"	"diffuse_vrb"	"CHP leader Kemal Kilicdaroglu, along with other members of the CHP executive, managed to diffuse the tensions."	89	96
"diffuse"	"diffuse_vrb"	"At high temperature and high hydrogen partial pressure, hydrogen can diffuse into carbon steel alloys."	69	76
"diffuse"	"diffuse_adj"	"The problems feeding the violence in Dagestan are therefore a diffuse blend of ethnic, religious, generational, criminal, and authoritarian causes."	62	69
"diffuse"	"diffuse_adj"	"Colour is whitish with diffuse, pale brown flames and blotches."	23	30
"diffuse"	"diffuse_adj"	"The expanding shell of gas forms a supernova remnant, a special diffuse nebula."	64	71
"diffuse"	"diffuse_vrb"	"External atmosphere composition can also influence the aging; hydrogen can diffuse through nickel housing."	75	82
"diffuse"	"diffuse_adj"	"The forewings are light-brown with a stroky pattern and diffuse white spots."	56	63
"diffuse"	"diffuse_adj"	"An example of the distinction between specular and diffuse reflection would be glossy and matte paints."	51	58
"diffuse"	"diffuse_adj"	"The gland affected has a diffuse swelling."	25	32
"diffuse"	"diffuse_vrb"	"The dissolved gas molecules have a preference to diffuse to activation sites that have nucleated first."	49	56
"diffuse"	"diffuse_adj"	"The anal fold and cubitus are blackish brown and the orbicular spot is diffuse blackish brown."	71	78
"diffuse"	"diffuse_vrb"	"This decoupled source generates very high density plasma which is allowed to diffuse into a separate process chamber."	77	84
"diffuse"	"diffuse_vrb"	"The Lalemand Behaviour Scale is a secondary prevention strategy used to recognise and diffuse episodes of challenging behaviour."	86	93
"diffuse"	"diffuse_adj"	"In this case, the diffuse layer potential will increase upon approach."	18	25
"diffuse"	"diffuse_adj"	"Terzan has also discovered 158 diffuse nebulae, 124 galaxies, and 1428 high proper motion stars."	31	38
"diffuse"	"diffuse_vrb"	"Ammonia may itself diffuse across the renal tubules, combine with a hydrogen ion, and thus allow for further acid excretion."	19	26
"diffuse"	"diffuse_adj"	"Areas in which diffuse knapweed has been established generally are plains rangelands or forest benchlands."	15	22
"diffuse"	"diffuse_adj"	"One of the first influences humans had on diffuse knapweed was to inadvertently introduce it to North America."	42	49
"diffuse"	"diffuse_vrb"	"The university leadership stepped in to diffuse what it saw as a potentially explosive situation."	40	47
"diffuse"	"diffuse_adj"	"Diffuse reflection is typically characterized by omni-directional reflection angles."	0	7
"diffuse"	"diffuse_vrb"	"The less bound a drug is, the more efficiently it can traverse cell membranes or diffuse."	81	88
"diffuse"	"diffuse_adj"	"Physical control of diffuse knapweed primarily comprises cutting, digging or burning to remove the plants."	20	27
"diffuse"	"diffuse_vrb"	"The particles diffuse through the material to form Pt particle surfaces, which may serve as catalyst support layers."	14	21
"diffuse"	"diffuse_vrb"	"Phosphorus also traps gold atoms, which otherwise quickly diffuse through silicon and act as recombination centers."	58	65
"diffuse"	"diffuse_adj"	"Venter cream with two distinct rows of large, diffuse dark gray spots."	46	53
"diffuse"	"diffuse_adj"	"Insights into the dynamics of hereditary diffuse leukoencephalopathy with axonal spheroids."	41	48
"diffuse"	"diffuse_adj"	"Diffuse irregular narrowing of the main pancreatic duct, and stenosis of the intrapancreatic bile duct on endoscopic retrograde cholangiopancreatography (ERCP)."	0	7
"diffuse"	"diffuse_adj"	"They were the first to use the term ""diffuse"" for the lines."	37	44
"diffuse"	"diffuse_adj"	"The cytoplasm may contain diffuse glycogen, and chromatid bodies are absent."	26	33
"diffuse"	"diffuse_vrb"	"The antibiotic will diffuse in the area surrounding each tablet, and a disc of bacterial lysis will become visible."	20	27
"diffuse"	"diffuse_adj"	"The Historia, though written in a diffuse style, furnishes a mass of information collected at first hand."	34	41
"diffuse"	"diffuse_vrb"	"Rudd may furthermore have feared regional escalations in conflict and attempted to diffuse these via an ""Asia-Pacific Union."""	83	90
"diffuse"	"diffuse_vrb"	"To diffuse among people the knowledge of the laws inherent in the Universe."	3	10
"diffuse"	"diffuse_adj"	"The interior, lit by diffuse light, is illuminated by cracks in the apse and the rose window."	21	28
"diffuse"	"diffuse_adj"	"Appearance of focal or diffuse presence of pleomorphic and anaplastic cells is the hallmark of this neuroblastoma variant."	23	30
"diffuse"	"diffuse_adj"	"In diffuse light (i.e. under cloud or fog), tracking has little or no value."	3	10
"diffuse"	"diffuse_adj"	"Expression of UCH-L1 is highly specific to neurons and to cells of the diffuse neuroendocrine system and their tumors."	71	78
"diffuse"	"diffuse_adj"	"And, when a colored object has both diffuse and specular reflection, usually only the diffuse component is colored."	36	43
"diffuse"	"diffuse_adj"	"Sometimes, however, his style is diffuse, and becomes tedious and obscure."	33	40
"diffuse"	"diffuse_vrb"	"Fulvic acids are poly-electrolytes and are unique colloids that diffuse easily through membranes whereas all other colloids do not."	64	71
"diffuse"	"diffuse_adj"	"Similar, but the tawny yellow on the upperside paler, the markings larger and somewhat diffuse."	87	94
"diffuse"	"diffuse_vrb"	"During this time solutes (such as interstitial particles) diffuse around the dislocations further strengthening the obstacles held on the dislocations."	58	65
"diffuse"	"diffuse_adj"	"High values of comfort imply more diffuse lighting; the light comes from many directions."	34	41
"diffuse"	"diffuse_adj"	"The upperside of the hindwing is black with two diffuse white bands."	48	55
"diffuse"	"diffuse_vrb"	"During the second, most densification occurs, the structure recrystallizes and particles diffuse into each other."	89	96
"diffuse"	"diffuse_vrb"	"Boron, phosphorus, silicon and carbon lower melting point and rapidly diffuse to base metals."	70	77
"diffuse"	"diffuse_adj"	"Solving this system yields the radiosity, or brightness, of each patch, taking into account diffuse interreflections and soft shadows."	92	99
"diffuse"	"diffuse_vrb"	"The sperm and ejaculatory fluids diffuse through the female's hemolymph."	33	40
"diffuse"	"diffuse_adj"	"The style is diffuse, but the interest is well sustained."	13	20
"diffuse"	"diffuse_adj"	"Diffuse traumatic injury can result in diffuse or more moderate gliosis without scar formation."	0	7
"diffuse"	"diffuse_vrb"	"Only the purity of music seems able to diffuse Lorena's moody resentment toward her father's years of absence."	39	46
"diffuse"	"diffuse_vrb"	"The molecular weight of FAM76A is 38.4 kDa, making it possible for this protein to diffuse through nuclear pores."	83	90
"diffuse"	"diffuse_vrb"	"During this process water is added to the emulsion which causes the solvent to diffuse."	79	86
"diffuse"	"diffuse_adj"	"The Eagle Nebula is part of a diffuse emission nebula, or H II region, which is catalogued as IC 4703."	30	37
"diffuse"	"diffuse_vrb"	"Polyphosphate and pyrophosphate were possibly small enough to diffuse into obcells."	62	69
"diffuse"	"diffuse_adj"	"The underside hindwings of the females shows a diffuse clear or whitish band, strongly dentate."	47	54
"diffuse"	"diffuse_vrb"	"As polymerization proceeds, the polyaniline nanofibers will diffuse into the water layer, leaving the reactive interface."	60	67
"diffuse"	"diffuse_adj"	"Esophageal motility study is useful in cases of achalasia and diffuse esophageal spasms."	62	69
"diffuse"	"diffuse_adj"	"Over the next hours, Fred became increasingly diffuse as a result of its progressively worsening surroundings."	46	53
"diffuse"	"diffuse_adj"	"Diffuse light is thought to be more important for seedling growth than sunflecks."	0	7
"diffuse"	"diffuse_vrb"	"Her claim to not ask too much serves as a ""conciliatory strategy to diffuse opposition"" (Hamilton 2001:149)."	68	75
"diffuse"	"diffuse_adj"	"Another distinction is made between focal areas and diffuse involvement of the bladder."	52	59
"diffuse"	"diffuse_adj"	"Being a diffuse object, its visibility is strongly affected by small amounts of light pollution."	8	15
"diffuse"	"diffuse_adj"	"The ground colour of the forewings is grey with whitish grey suffusions and diffuse grey strigulation (fine streaks)."	76	83
"diffuse"	"diffuse_vrb"	"Two-step flowThe people with most access to media, and highest media literacy explain and diffuse the content to others."	90	97
"diffuse"	"diffuse_vrb"	"In addition, neuromodulators can diffuse across large distances and still strongly affect function."	33	40
"diffuse"	"diffuse_adj"	"Cultural relations both produce and diffuse (soft) power, which varies depending on who is engaging with it."	36	43
"diffuse"	"diffuse_vrb"	"Protium and deuterium readily diffuse through the alloy membrane."	30	37
"diffuse"	"diffuse_vrb"	"Like all steroid hormones, estrogens readily diffuse across the cell membrane."	45	52
