"homograph"	"wordid"	"sentence"	"start"	"end"
"contract"	"contract_nou"	"However, when Skora was freed from his Preston contract in January 2006, Kilmarnock signed him on a permanent contract."	110	118
"contract"	"contract_nou"	"The winner was chosen in January 2006 and the contract was signed in March 2006."	46	54
"contract"	"contract_nou"	"In early September 2008, Pinilla joined Brazil's CR Vasco da Gama, signing a contract until the end of the season."	77	85
"contract"	"contract_nou"	"On July 1, 2014, he signed a one-year contract to become a head coach of the Russian team Nizhny Novgorod."	38	46
"contract"	"contract_nou"	"The contract included planning, advanced engineering and procurement of long-lead material, is just over $272 million."	4	12
"contract"	"contract_nou"	"Frank Calabrese and John Fecarotta were given the go ahead and developed a crew of several men for the contract."	103	111
"contract"	"contract_nou"	"On February 2, 2016, Quentin came out of retirement and signed a minor league contract with the Minnesota Twins."	78	86
"contract"	"contract_nou"	"He returned to San Luis F.C. when his loan contract ended with América."	43	51
"contract"	"contract_nou"	"The contract has been awarded to Frontier Works Organization, who has also started the project."	4	12
"contract"	"contract_nou"	"Croft rejoined Oldham Athletic on a one-year contract on 1 July 2015."	45	53
"contract"	"contract_nou"	"After a month of no contact, he calls to inform his wife that the contract has been extended another year."	66	74
"contract"	"contract_nou"	"They signed a recording contract with GEM Records in May 1979."	24	32
"contract"	"contract_nou"	"In December 2013, Ponga signed a contract with the North Queensland Cowboys."	33	41
"contract"	"contract_nou"	"The contract for the construction of EMAS was awarded by the LTA to Singapore Technologies Electronics in December 1996."	4	12
"contract"	"contract_nou"	"He signed a four-year contract worth an average of €900,000 a season."	22	30
"contract"	"contract_nou"	"Rule's Warner contract was allowed to lapse after only two films."	14	22
"contract"	"contract_nou"	"On June 24, 2011, he signed a contract with the Serbian team Partizan Belgrade."	30	38
"contract"	"contract_nou"	"On 18 November 2009, N'Doumbou signed his first professional contract."	61	69
"contract"	"contract_nou"	"He was awarded his first professional contract after less than two weeks in Bristol, signing on 23 September."	38	46
"contract"	"contract_nou"	"On 13 August 2011, Balboa terminated his contract with Benfica."	41	49
"contract"	"contract_nou"	"As a result, she became a mistress of a rich businessman and once signed a contract with Mark's law firm."	75	83
"contract"	"contract_nou"	"If Davis played out the contract, it was worth $7.83 million with about $3.2 million in incentives."	24	32
"contract"	"contract_nou"	"At the end of the 2011 season, he moved to the Penrith Panthers on a one-year contract."	78	86
"contract"	"contract_nou"	"December 2015, contract for JWST's launcher signed."	15	23
"contract"	"contract_nou"	"Since baseball's contracts are guaranteed Murcer collected the remainder of his contract (estimated at $360,000 a year) through 1984."	80	88
"contract"	"contract_nou"	"On June 19, 2009, he then signed a two-year, $2.2 million contract extension with the Coyotes, worth $1.1 million annually."	58	66
"contract"	"contract_nou"	"Martin proposed the MB-1 and were rewarded with an initial production contract for six aircraft."	70	78
