"homograph"	"wordid"	"sentence"	"start"	"end"
"rerelease"	"rerelease"	"Track five on the rerelease, I Am as Earth, originally appeared on a split that Nadja did with Moss."	18	27
"rerelease"	"rerelease"	"There was a rerelease of the album by Revolver USA on September 25, 2000."	12	21
"rerelease"	"rerelease"	"September 2006 saw the remastered rerelease of Dawn of the Undead."	34	43
"rerelease"	"rerelease"	"The film was later condensed for rerelease and titled The Kaiser's Last Squeal."	33	42
"rerelease"	"rerelease"	"In 1951, Polito's father took him to see the King Kong rerelease of the 1933 film."	55	64
"rerelease"	"rerelease"	"It was re-rated TV-PG-V for moderate violence on its rerelease."	53	62
"rerelease"	"rerelease"	"Thompson also noted that technical issues like animation slowdown with multiple enemies on-screen went unfixed in the rerelease."	118	127
"rerelease"	"rerelease"	"The CD rerelease of the Metal Box album by Public Image Ltd."	7	16
"rerelease"	"rerelease"	"In 2010, Ufouria: The Saga was rated by the Australian OFLC, implying a future rerelease."	79	88
"rerelease"	"rerelease"	"This rerelease contains the original game plus a redesigned version on the same disc."	5	14
"rerelease"	"rerelease"	"On October 16, 2015 Twiztid released another vinyl rerelease with Cryptic Collection: Halloween Edition."	51	60
"rerelease"	"rerelease"	"An alternate take of ""Daniel and the Sacred Harp"" was included on the 2000 rerelease of Stage Fright."	75	84
"rerelease"	"rerelease"	"Just Gettin' It On is the rerelease of Playa Fly's 1995 independent album, Just gettin it on."	26	35
"rerelease"	"rerelease"	"The rerelease was exclusive to Enjoy The Ride Records, with copies also being available through Hot Topic."	4	13
"rerelease"	"rerelease"	"It was taken from the 2008 rerelease of her 2007 album, Over the Rainbow."	27	36
"rerelease"	"rerelease"	"The song was released as the B-side of the rerelease of the single ""Space Oddity"" in December 1972."	43	52
"rerelease"	"rerelease"	"IGN praised the 2011 rerelease, scoring 8.5 for the XBLA version and 9.0 for the iOS version."	21	30
"rerelease"	"rerelease"	"Alan Wilder left the band in 1995, and declined to be involved with the rerelease."	72	81
"rerelease"	"rerelease"	"In 2002, the film had a very limited rerelease in U.S. theaters."	37	46
"rerelease"	"rerelease"	"CD rerelease with deluxe packaging on Tesco Distribution/Storm in 2001."	3	12
"rerelease"	"rerelease"	"The series was a rerelease version of Walt Disney Mini-Classics."	17	26
"rerelease"	"rerelease"	"On the book jacket of the 2012 rerelease, William Gibson calls Shirley ""cyberpunk's patient zero."""	31	40
"rerelease"	"rerelease"	"For the rerelease, the title was shortened and four new tracks from a '68 Comeback 7"" were appended."	8	17
"rerelease"	"rerelease"	"The 2010 rerelease also charted in the UK, reaching No."	9	18
"rerelease"	"rerelease"	"Eye of the Beholder Trilogy (1995, SSI) was a rerelease of all the three games for DOS on CD-ROM."	46	55
