"homograph"	"wordid"	"sentence"	"start"	"end"
"initiate"	"initiate_vrb"	"She then served during the American Revolutionary War, where she helped initiate the Battle of Bunker Hill."	72	80
"initiate"	"initiate_nou"	"When the initiate returns, he enacts his cannibalistic possession symbolically."	9	17
"initiate"	"initiate_vrb"	"Certain inflammatory chemokines activate cells to initiate an immune response or promote wound healing."	50	58
"initiate"	"initiate_vrb"	"In addition, the Centre would initiate surveys/studies to document the ills of the present system."	30	38
"initiate"	"initiate_vrb"	"The sensors help to detect temperature changes quickly to report the fact to initiate preventive measures."	77	85
"initiate"	"initiate_vrb"	"Aluminum electrolytic capacitors are conditioned when manufactured by applying a voltage sufficient to initiate the proper internal chemical state."	103	111
"initiate"	"initiate_vrb"	"For instance, encountering a feared object like a snake may initiate the fight-or-flight response and cause fear."	60	68
"initiate"	"initiate_vrb"	"The International Genomics Consortium was awarded the contract to initiate the BCR for the pilot project."	66	74
"initiate"	"initiate_vrb"	"TWRs use only a small amount (~10%) of enriched uranium-235 or other fissile fuel to ""initiate"" the nuclear reaction."	86	94
"initiate"	"initiate_vrb"	"Governor may initiate community service projects to help the members of the division become more involved."	13	21
"initiate"	"initiate_vrb"	"She helped initiate voter registration campaigns and identify other local grievances."	11	19
"initiate"	"initiate_vrb"	"Restriction of the amino acid methionine, which is required to initiate protein synthesis, is sufficient to extend lifespan."	63	71
"initiate"	"initiate_vrb"	"Price wars are easy to initiate but usually very expensive for companies."	23	31
"initiate"	"initiate_vrb"	"This pass is especially effective in helping to initiate a fast break."	48	56
"initiate"	"initiate_vrb"	"That could initiate a continuation of representational painting."""	11	19
"initiate"	"initiate_vrb"	"However, other types of DNA damage may also initiate recombination."	44	52
"initiate"	"initiate_vrb"	"Since 1996 a replica ""pancake bell"" situated at Newborough and North Street has been rung to initiate the day's festivities."	93	101
"initiate"	"initiate_vrb"	"As a result, the Senate does not have the power to initiate bills imposing taxes."	51	59
"initiate"	"initiate_vrb"	"Vulnerability predisposes individuals to a disorder, but does not initiate the disorder."	66	74
"initiate"	"initiate_nou"	"The Eudiaque Order, an initiate spiritual society, where the main objective consisted in magnifying the human person."	23	31
"initiate"	"initiate_vrb"	"However, unexpected events force Koenig to initiate Operation Exodus."	43	51
"initiate"	"initiate_vrb"	"In 1999, the former Northern Municipality Local Council began to initiate formal development in the area."	65	73
"initiate"	"initiate_vrb"	"It requires bishops throughout the Church to initiate biblical studies for lay people."	45	53
"initiate"	"initiate_vrb"	"These activist investors initiate sales processes or hold back support from ongoing mergers in attempts to solicit a higher bid."	25	33
"initiate"	"initiate_vrb"	"Silane is also used in supersonic combustion ramjets to initiate combustion in the compressed air stream."	56	64
"initiate"	"initiate_vrb"	"Ribosomes engage this nascent mRNA and initiate translation of the leader peptide."	39	47
"initiate"	"initiate_vrb"	"In 1981, the CDF was ""unfavorable to the events"" and responded that it would not initiate a new examination."	81	89
"initiate"	"initiate_vrb"	"The ONDCP's independent studies indicate that ""youth exposed to Above the Influence are more likely to initiate drug use."""	103	111
"initiate"	"initiate_vrb"	"The first ruler to initiate the building of palaces was King Houegbadja who had founded the city."	19	27
"initiate"	"initiate_vrb"	"However, NCTE may also initiate the process of withdrawal of recognition to these colleges."	23	31
"initiate"	"initiate_vrb"	"To initiate the program, the Maryland state senate purchased ten Mud Machines from the Ellicott brothers."	3	11
"initiate"	"initiate_vrb"	"When the lung expands, the receptors initiate the Hering-Breuer reflex, which reduces the respiratory rate."	37	45
"initiate"	"initiate_vrb"	"The purchaser then may need to initiate a quiet title action to remove any clouds to the title."	31	39
"initiate"	"initiate_vrb"	"The mast cells release histamine and heparin which help initiate the inflammatory response."	56	64
"initiate"	"initiate_vrb"	"When 2 AEDs regimens have failed to produce sustained seizure-freedom, it is important to initiate other treatments to control seizures."	90	98
"initiate"	"initiate_vrb"	"The user puts the operator on a brief hold to initiate a three-way call with the hearing person."	46	54
