"homograph"	"wordid"	"sentence"	"start"	"end"
"lead"	"lead_nou-vrb"	"Any decline of prices, or opposition in trade, would lead to violence."	53	57
"lead"	"lead_nou-vrb"	"He performed the lead role of Romeo, with British ballerina Patricia Ruanne creating the role of Juliet."	17	21
"lead"	"lead_nou-vrb"	"Exceeding the Tolerable Upper Intake Level of 400 micrograms per day can lead to selenosis."	73	77
"lead"	"lead_nou-vrb"	"The film starred Shivrajkumar and Sudha Rani in lead roles with both making their debuts."	48	52
"lead"	"lead_nou-vrb"	"The race is the main lead-up race for the Australian Oaks."	21	25
"lead"	"lead_nou-vrb"	"The head monk should take the lead for others and be a role model in learning and practice."""	30	34
"lead"	"lead_nou"	"Copper and antimony act as hardeners while lead is more common in the lower grades of pewter, which have a bluish tint."	43	47
"lead"	"lead_nou-vrb"	"Rutherford took over the lead on lap 141, and seemed to have the race in hand."	25	29
"lead"	"lead_nou-vrb"	"Wittmann held the lead to Lisboa with Bottas, Juncadella and Nasr all in close proximity to the Signature driver's car."	18	22
"lead"	"lead_nou-vrb"	"Lester Square (born Thomas Woodburne Bruce Hardy, April 17, 1954, Canada) is the Canadian lead guitarist for The Monochrome Set."	90	94
"lead"	"lead_nou"	"Lead is soft and malleable, and has a relatively low melting point."	0	4
"lead"	"lead_nou-vrb"	"In 978, Bardas was recalled by Basil II to lead the imperial forces against the rebellion of Bardas Skleros."	43	47
"lead"	"lead_nou-vrb"	"He was the writer and lead actor in the 2005 film short, The Underminer, produced and directed by Todd Downing."	22	26
"lead"	"lead_nou-vrb"	"The lead single, ""In Your Face"", won the Dove Award for hard music song in 1990."	4	8
"lead"	"lead_nou-vrb"	"The Packers would hold the lead for the rest of the game."	27	31
"lead"	"lead_nou-vrb"	"The prosecution agreed to take the death penalty off the table if Hilton would lead investigators to her body."	79	83
"lead"	"lead_nou"	"Lead is a relatively unreactive post-transition metal."	0	4
"lead"	"lead_nou"	"The church is constructed in red Runcorn sandstone, with lead and tiled roofs."	57	61
"lead"	"lead_nou-vrb"	"Despite a lower stroke rate, the Light Blues had extended their lead to three lengths by Hammersmith Bridge."	64	68
"lead"	"lead_nou"	"Compounds of lead are usually found in the +2 oxidation state rather than the +4 state common with lighter members of the carbon group."	13	17
"lead"	"lead_nou-vrb"	"It was released as the lead single from the EP on September 20, 2011, through 604 Records."	23	27
"lead"	"lead_nou-vrb"	"Purdue took the lead with 10:40 in the first quarter and scored twice more in the next four minutes."	16	20
"lead"	"lead_nou-vrb"	"At first, Woody Strode was cast in the lead role but Strode changed his mind and dropped out."	39	43
"lead"	"lead_nou-vrb"	"In April 2010, he replaced Chris Stapleton as the lead singer and guitarist of The SteelDrivers."	50	54
"lead"	"lead_nou-vrb"	"In extreme cases, cult films can lead to the creation of religions, such as Dudeism."	33	37
"lead"	"lead_nou-vrb"	"The cyclist with the most points lead the classification, and was identified with a polkadot jersey."	33	37
"lead"	"lead_nou"	"It is thought that the fort was probably built to protect Roman lead-mining interests in the Peak District."	64	68
"lead"	"lead_nou-vrb"	"Vishnu featured in the male lead role in both these films."	28	32
"lead"	"lead_nou-vrb"	"It was released through Wax Records as the lead single from the album on October 30, 2012."	43	47
