"homograph"	"wordid"	"sentence"	"start"	"end"
"upset"	"upset_vrb"	"In the second round, she upset 26th seed Anabel Medina Garrigues."	25	30
"upset"	"upset_vrb"	"In the Disney version, she is upset with Tiger Lily that Peter rescued."	30	35
"upset"	"upset_vrb"	"The Boov become astonished at Oh's plan, but Smek becomes upset and reminds everyone that he is the captain."	58	63
"upset"	"upset_vrb"	"He heads to Berlin, leaving behind an upset Marianna, who tells him not to return (""Paradise"")."	38	43
"upset"	"upset_vrb"	"Resignedly, the upset Baron accepts the romance between his wife and Camille, and the three leave together."	16	21
"upset"	"upset_vrb"	"After being beaten up by chav girls, he finds Cassie waiting at his house, upset he had stood her up."	75	80
"upset"	"upset_nou"	"The 1993 renewal saw the biggest upset in Breeders' Cup history when the French-based Arcangues won at odds of 133-1."	33	38
"upset"	"upset_nou"	"In a few cases, gastrointestinal upset, headaches, skin reactions, and dizziness were reported."	33	38
"upset"	"upset_nou"	"However, in an upset, lawmakers chose not Leger as Speaker but New Iberia Republican Taylor Barras."	15	20
"upset"	"upset_vrb"	"Chinchillas are social animals and are likely to be upset to have their breeding mate changed in breeding season."	52	57
"upset"	"upset_vrb"	"They were upset that Chiang Kai-shek's rule was a personalistic dictatorship and that the Nationalists had ignored their democratic principles."	10	15
"upset"	"upset_vrb"	"Several members of the band expressed concern over this version of the song, especially Slash, fearing it would upset Young."	112	117
"upset"	"upset_vrb"	"Ravenel upset even more people after he apologized to mentally handicapped people for comparing them to the NAACP."	8	13
"upset"	"upset_nou"	"In a surprising upset, the Knesset elected Katsav, by 63 to 57."	16	21
"upset"	"upset_vrb"	"Naomi reiterates that she's doing the right thing, though she seems to be upset about what she's done."	74	79
"upset"	"upset_vrb"	"Author Hugh M. Cole mentioned Bouck's platoon in passing, which upset platoon member William James (Tsakanikas)."	64	69
"upset"	"upset_vrb"	"Leilene got upset but tried not to cry so she would not look emotional."	12	17
"upset"	"upset_vrb"	"The girls, except Mandy, are in the dressing rooms and are upset that they are locked in."	59	64
"upset"	"upset_nou"	"In an upset, Yoho managed to unset Stearns, though Oelrich and Jett placed a distant third and fourth, respectively."	6	11
"upset"	"upset_vrb"	"Satan, upset at his injury, demands Death to send him to a hell hospital and ignores Sam entirely."	7	12
"upset"	"upset_vrb"	"One of Grindstone's foals, Birdstone, upset Smarty Jones to win the 2004 Belmont Stakes."	38	43
"upset"	"upset_vrb"	"She upset Martina Hingis to win the women's singles title at the French Open in 1997."	4	9
"upset"	"upset_nou"	"Cole's win was something of an upset."	31	36
"upset"	"upset_nou"	"The Michigan Stadium crowd, sensing a major upset, began screaming and chanting."	44	49
"upset"	"upset_vrb"	"Libby and Drew break up, but Steph is upset when Drew admits he still loves Libby."	38	43
"upset"	"upset_vrb"	"Marta does not understand the situation and is very angry and upset."	62	67
"upset"	"upset_vrb"	"In Houston, previously unbeaten (8-0-1) Rice hosted (6-3-0) Texas Christian (TCU) and was upset, 7-2."	90	95
"upset"	"upset_vrb"	"The memory of her father's death begins to upset her studies and her relationships."	43	48
"upset"	"upset_vrb"	"Balarama was upset that they had been excluded for the marriage of their cousin Mitravinda."	13	18
"upset"	"upset_vrb"	"Alcohol should be avoided, particularly as it can upset the stomach."	50	55
"upset"	"upset_vrb"	"In December 2008, the UCR women's basketball team upset the #16-seeded Vanderbilt Commodores."	50	55
"upset"	"upset_nou"	"In the 33rd round, Corinthians lost against América-MG, in a great upset."	68	73
"upset"	"upset_vrb"	"Epstein was upset, but Harrison placated him by saying, ""He may be late, but he'll be very clean."""	12	17
"upset"	"upset_vrb"	"Scotland by contrast struggled, only managing draws with both opponents and coming close to being upset in both matches."	98	103
"upset"	"upset_vrb"	"Dodd sometimes made unusual substitutions, as on a Saturday in Athens when Georgia Tech was about to be upset."	104	109
"upset"	"upset_vrb"	"He then comes back saying that he was upset because his wife just left him and he stays for dinner."	38	43
"upset"	"upset_vrb"	"Marshall becomes desperate, and Lily says he's really upset about not getting a new job."	54	59
"upset"	"upset_vrb"	"Sinatra became angry during Cohen's explanation and upset the table where Cohen was seated."	52	57
"upset"	"upset_vrb"	"They talk, and Jody being upset with her parents, tries to pressure sex on Kenny."	26	31
"upset"	"upset_vrb"	"At the French Open, Davenport was upset by the 22nd-ranked Dominique Van Roost in three sets in the first round."	34	39
"upset"	"upset_vrb"	"Devastated by this, Rachel departs, too upset to hear Jean's calls for her to come back."	40	45
"upset"	"upset_vrb"	"Eventually, JayJay, upset by feeling left out by his friends, decides to commit suicide in a local cavern."	20	25
"upset"	"upset_nou"	"The team was finally defeated in 1909, via an upset by the Dayton Oakwoods in their final game of 1909."	46	51
"upset"	"upset_vrb"	"Stan is upset that no one cares about Rosie as a person anymore."	8	13
"upset"	"upset_vrb"	"Dellora Gates had long since resigned herself to her husband's all-night poker games, but many times became upset about them."	108	113
"upset"	"upset_nou"	"Galway produced a massive upset, beating Galway lifted their first Bob O'Keefe Cup ever."	26	31
"upset"	"upset_vrb"	"However, Bart also becomes upset with anti-Springfield sentiments coming from the neighboring town of Shelbyville."	27	32
"upset"	"upset_vrb"	"Li and Sun upset the favourites in Taicang."	11	16
"upset"	"upset_vrb"	"Seeing how upset Trevor is about this, Paul asks him to join him in his home town of Leeds."	11	16
"upset"	"upset_nou"	"The play proved vital in Tennessee's upset of South Carolina."	37	42
"upset"	"upset_nou"	"When taking iron supplements, stomach upset and/or darkening of the feces are commonly experienced."	38	43
"upset"	"upset_vrb"	"Norris is upset about her affair and does not like Brendan."	10	15
