"homograph"	"wordid"	"sentence"	"start"	"end"
"deliberate"	"deliberate_adj"	"Evidence-based medicine is a deliberate effort to acknowledge expert opinion (conventional wisdom) and how it coexists with scientific data."	29	39
"deliberate"	"deliberate_adj"	"Heuristics usually govern automatic, intuitive judgments but can also be used as deliberate mental strategies when working from limited information."	81	91
"deliberate"	"deliberate_adj"	"Nothing more than a terribly produced mess of tragic rock-star baiting and deliberate discordance."	75	85
"deliberate"	"deliberate_adj"	"This may have been a deliberate tactic to give the horse a clear view of the hurdles."	21	31
"deliberate"	"deliberate_adj"	"This effectively nullified the efficacy of deliberate disk errors, non-standard track layouts, and related forms of copy prevention."	43	53
"deliberate"	"deliberate_adj"	"He is also known for his slow, deliberate throwing style."	31	41
"deliberate"	"deliberate_adj"	"The deliberate introduction of pigs into previously pig-free areas seems to have been common."	4	14
"deliberate"	"deliberate_adj"	"Spread-spectrum signals are highly resistant to deliberate jamming, unless the adversary has knowledge of the spreading characteristics."	48	58
"deliberate"	"deliberate_adj"	"The ruling coined the phrase ""inadvertent and not deliberate actions cannot encompass reckless conduct""."	50	60
"deliberate"	"deliberate_adj"	"The rationale is that the author of the applet is now known and will be responsible for any deliberate damage."	92	102
"deliberate"	"deliberate_adj"	"In contrast, decisions driven by system 2 are deliberate, conscious reasoning, slow and effortful."	46	56
"deliberate"	"deliberate_adj"	"However, contrary to the Piltdown Man, ""Archaeoraptor"" was not a deliberate hoax."	65	75
"deliberate"	"deliberate_adj"	"This ghosting effect is deliberate on some monitors, known as ""long persistence"" monitors."	24	34
"deliberate"	"deliberate_adj"	"Deliberate spreading of computer viruses is also illegal in the United States and elsewhere."	0	10
"deliberate"	"deliberate_adj"	"Operation Deliberate Force: The UN and NATO Campaign in Bosnia, 1995."	10	20
"deliberate"	"deliberate_adj"	"It refers to the deliberate use of ambiguous language on a sensitive issue in order to advance some political purpose."	17	27
"deliberate"	"deliberate_adj"	"During a gradual and deliberate increase in reactor power level, the reactor is delayed-supercritical."	21	31
"deliberate"	"deliberate_adj"	"This is apparent in his deliberate choice of film roles."	24	34
"deliberate"	"deliberate_adj"	"Prosecutors considered that this shape was deliberate and intended to humiliate Pahl in death."	43	53
"deliberate"	"deliberate_adj"	"Genocide is the deliberate mass murder of individuals with a shared identity."	16	26
"deliberate"	"deliberate_adj"	"For secure facilities, the listener is presumed to be deliberate and may make use of sophisticated technical listening devices."	54	64
"deliberate"	"deliberate_adj"	"In addition, content-specific and idiosyncratic cues (e.g., topic models and grammar checking tools) were introduced to unveil deliberate stylistic choices."	127	137
"deliberate"	"deliberate_adj"	"In liturgical music, an asterisk is often used to denote a deliberate pause."	59	69
"deliberate"	"deliberate_adj"	"Dallaeus (Daillé) charged Turrianus with downright forgery of all these canons, and deliberate corruption of the text of Ps."	85	95
"deliberate"	"deliberate_adj"	"Deny Flight evolved into Operation Deliberate Force, as CVW-8 aircraft led NATO strikes against strategic Bosnian Serb targets in Bosnia-Herzegovina."	35	45
"deliberate"	"deliberate_adj"	"Obviously the attack on the Jews of Germany was no emotional outburst of the Nazis, but a deliberate, planned campaign."	90	100
"deliberate"	"deliberate_adj"	"Some crises are caused not only by skewed values and deception but deliberate amorality and illegality."	67	77
"deliberate"	"deliberate_adj"	"Delayed auditory feedback (DAF) is usually used to produce a more deliberate, exaggerated oral-motor response pattern."	66	76
"deliberate"	"deliberate_adj"	"Sharafyan creates complex, deliberate, ultimately captivating grandeur — artistic director Gil Rose led a terrific, vivid performance."	27	37
"deliberate"	"deliberate_adj"	"Her interpretation often incorporated deliberate farce to express the complexities of life."	38	48
"deliberate"	"deliberate_adj"	"This was the result of deliberate experimentation by Dr. Oberon Geiger who becomes the recurring ""bad guy"" of this season."	23	33
"deliberate"	"deliberate_adj"	"It wasn't a deliberate dedication to Jim Reeves — it's just worked out that way""."	12	22
"deliberate"	"deliberate_adj"	"Anderson says, ""I created a deliberate vacuum so all these influences would flood in."	28	38
"deliberate"	"deliberate_adj"	"The powerful owl typically flies in a slow and deliberate way on its large wings."	47	57
"deliberate"	"deliberate_adj"	"The use of ""Joe,"" according to Mimran, was a very deliberate decision that gave the private label ""instant credibility."""	50	60
"deliberate"	"deliberate_vrb"	"The voting required a jury to deliberate in the midst of the ongoing war in Bosnia and Herzegovina."	30	40
"deliberate"	"deliberate_adj"	"There is no penalty for hitting a hurdle (provided this is not judged deliberate)."	70	80
"deliberate"	"deliberate_adj"	"They show dominance by keeping their heads up and trying to keep their side forward, and use slow, deliberate movements."	99	109
"deliberate"	"deliberate_adj"	"What was once an effortless and unconscious retrieval execution of a procedural memory becomes slow and deliberate."	104	114
"deliberate"	"deliberate_adj"	"In these ads, Graham was never identified by name, which Estee Lauder herself frankly admitted was deliberate."	99	109
"deliberate"	"deliberate_adj"	"On June 1, 2011, the Warsaw District Court acquitted all seven soldiers for lack of evidence of deliberate killing."	96	106
"deliberate"	"deliberate_adj"	"Whether this was deliberate on his part or just rather poor sub-editing by OUP is debatable."	17	27
"deliberate"	"deliberate_adj"	"However, MSNBC reported that this was a deliberate snub by Nixon, who was a Redskins fan."	40	50
"deliberate"	"deliberate_adj"	"The Argentine military command were very quick to announce this error as a deliberate act of aggression towards the Islanders."	75	85
"deliberate"	"deliberate_adj"	"This can happen through a natural process, an accident, or deliberate human involvement."	59	69
"deliberate"	"deliberate_adj"	"This calls into question the idea of Ferdowsi's deliberate eschewing of Arabic words."	48	58
"deliberate"	"deliberate_adj"	"Another actor sometimes said to be a 'scenery chewer' due to his deliberate overacting is Daniel Day-Lewis."	65	75
"deliberate"	"deliberate_adj"	"This was a deliberate act, most likely done by Petty Officer Hartwig."""	11	21
"deliberate"	"deliberate_vrb"	"The jury took 28 minutes to deliberate before finding Snook guilty, after which he was sentenced to death by electrocution."	28	38
"deliberate"	"deliberate_adj"	"The photographer or publisher's deliberate use of old orthography for henkyo; in modern form this would be 辺境."	32	42
"deliberate"	"deliberate_adj"	"The only reason it's worth what it is today is because of the government's deliberate, malignant conduct."	75	85
"deliberate"	"deliberate_adj"	"These stories seem to be the only deliberate untruths he ever told to the public while in office."	34	44
"deliberate"	"deliberate_adj"	"Then Ross made a defamatory campaign accusing Grassi of deliberate fraud."	56	66
"deliberate"	"deliberate_adj"	"The men's relatives considered their killings to be part of a deliberate shoot-to-kill policy by the security forces."	62	72
"deliberate"	"deliberate_adj"	"Opera was developed as a deliberate attempt to resurrect the music of ancient Greece."	25	35
"deliberate"	"deliberate_adj"	"She pointed to the Allied use of civilian forced labor, and deliberate starvation of civilians in the occupied territories."	60	70
"deliberate"	"deliberate_adj"	"Its deliberate nature is underscored by the fact that no physical basis for famine existed in Ukraine."	4	14
"deliberate"	"deliberate_adj"	"Georgia's Foreign Ministry condemned Russia's ""deliberate attempts"" to escalate the situation."	47	57
"deliberate"	"deliberate_adj"	"To have suicidal intent is to have suicide or deliberate self-killing as one's purpose."	46	56
"deliberate"	"deliberate_adj"	"Whether she was guilty of the deliberate ingratitude charged against her by the Duchess of Marlborough is uncertain."	30	40
"deliberate"	"deliberate_adj"	"The bridge had endured months of aircraft bombing, direct artillery hits, near misses, and deliberate demolition attempts."	91	101
"deliberate"	"deliberate_adj"	"They further accused Fell of deliberate fraud."	29	39
"deliberate"	"deliberate_adj"	"Often there is a policy of deliberate ambiguity, referring to the status quo rather than formalizing the status."	27	37
"deliberate"	"deliberate_adj"	"His disease might have been caused by deliberate radioactive contamination by the Stasi during his imprisonment."	38	48
"deliberate"	"deliberate_adj"	"Machines resembling Wells' fighting machines are briefly seen attacking London, as a deliberate homage to The War of the Worlds."	85	95
"deliberate"	"deliberate_vrb"	"Afterwards, Ricki, La La, and Stryker deliberate which girls will be on the Dean's List."	38	48
"deliberate"	"deliberate_adj"	"Behavior Cycles--Represents ""deliberate communication activities on the part of an organization to decrease levels of ambiguity""."	29	39
"deliberate"	"deliberate_adj"	"Whilst indicating the impromptu nature of the landing, this also signifies that science was a deliberate aim from the first."	94	104
"deliberate"	"deliberate_adj"	"In a May 2009 interview, Scott emphasised the deliberate light-heartedness of the Sockington updates and pages."	46	56
