"homograph"	"wordid"	"sentence"	"start"	"end"
"fragment"	"fragment_nou"	"Cave 8 produced five fragments: Genesis (8QGen), Psalms (8QPs), a tefillin fragment (8QPhyl), a mezuzah (8QMez), and a hymn (8QHymn)."	75	83
"fragment"	"fragment_nou"	"Chemically, efungumab is a single-chain variable fragment of a human monoclonal antibody."	49	57
"fragment"	"fragment_vrb"	"Branched alkanes have somewhat weaker molecular ion peaks in the spectra.They tend to fragment at the brached point."	86	94
"fragment"	"fragment_nou"	"The moment he made the decision, the fragment took birth inverted (head-down and legs-up) in the world."	37	45
"fragment"	"fragment_nou"	"It houses a 15th-century Annunciation by Giovanni dal Ponte and fragment of a 14th-century fresco of Madonna Enthroned with Child."	64	72
"fragment"	"fragment_nou"	"Calypso uses her fragment of the Tablet of Order and Chaos to raise an army of zombies."	17	25
"fragment"	"fragment_nou"	"One good example is shown in the fragment below, labeled ""oracle bone script for Spring""."	33	41
"fragment"	"fragment_nou"	"One side of this single-leaf fragment consists of John 20:30-31 with a large space under it, having no subscription."	29	37
"fragment"	"fragment_nou"	"The distal fracture fragment is displaced volarly (ventrally), as opposed to a Colles' fracture which the fragment is displaced dorsally."	106	114
"fragment"	"fragment_nou"	"Hyrba appears as a Persian town on the borders of Media in a fragment of Nicolaus of Damascus."	61	69
"fragment"	"fragment_nou"	"The whole business proved unexpectedly easy as Bizarro deliberately destroyed himself by colliding with the duplicating machine's fragment."	130	138
"fragment"	"fragment_nou"	"The measurements of the fragment are 100 by 135 mm."	24	32
"fragment"	"fragment_nou"	"This fragment of a stone cross is located in the church Kirk Michael."	5	13
"fragment"	"fragment_nou"	"At the Battle of Sharpsburg, he was wounded again, this time in the neck by a shell fragment."	84	92
"fragment"	"fragment_nou"	"The inserted chromosome yields a large fragment when the homologous region is amplified."	39	47
"fragment"	"fragment_nou"	"The fragment was discovered by Grenfell and Hunt in 1897 in Oxyrhynchus."	4	12
"fragment"	"fragment_nou"	"The fragment is not cited in critical editions of the Greek New Testament (UBS4, NA28)."	4	12
"fragment"	"fragment_nou"	"The measurements of the fragment are 216 by 530 mm."	24	32
"fragment"	"fragment_vrb"	"The tungsten housing is designed to fragment and produce maximum damage inside the target."	36	44
"fragment"	"fragment_nou"	"Papyrus Oxyrhynchus 29 is a tiny fragment of an even older manuscript, but only contains the statement of one proposition."	33	41
"fragment"	"fragment_nou"	"Sword Art Online: Hollow Fragment is a PlayStation Vita game released in Japan on April 24, 2014."	25	33
"fragment"	"fragment_nou"	"One man was lost through a fragment of a shell."	27	35
"fragment"	"fragment_nou"	"The measurements of the fragment are 278 by 910 mm."	24	32
"fragment"	"fragment_nou"	"The measurements of the fragment are 273 by 158 mm."	24	32
"fragment"	"fragment_vrb"	"Bliss caused Copycat's mind to fragment without anybody knowing."	31	39
"fragment"	"fragment_nou"	"Multiple proteolytic events allow for the release of a cytoplasmic fragment and an extracellular fragment."	97	105
"fragment"	"fragment_nou"	"Attacking travelers he perceived as enemies, he happened upon a fragment of Soul Edge and felt his pain dampened."	64	72
"fragment"	"fragment_nou"	"In a fragment of Hellanicus, the author states that the ""Athenians, Arcadians, Aeginetans and Thebans are autocthones."""	5	13
"fragment"	"fragment_nou"	"Spider-Man Noir pursues Vulture through the streets; Vulture's fragment grants him teleportation powers."	63	71
"fragment"	"fragment_nou"	"The two search the ruined city and finally locate Elliot in a large impact crater created by the largest fragment."	105	113
"fragment"	"fragment_nou"	"This fragment is two bifolia taken from an early seventheenth-century binding."	5	13
"fragment"	"fragment_nou"	"The Veliisa Stele is a fragment of a Luwian hieroglyphic inscription of Neo-Hittite date."	23	31
"fragment"	"fragment_nou"	"This ensures that the fragment chain forms realistic angles both within the fragment and between fragments."	22	30
"fragment"	"fragment_nou"	"It ""represents a fragment of a substantial hotel that served the Furness Railway""."	17	25
"fragment"	"fragment_nou"	"His name occurs in a fragment of the Fratres Arvales."	21	29
"fragment"	"fragment_nou"	"The entire S segment and a fragment of the M segment have been sequenced."	27	35
"fragment"	"fragment_nou"	"Only one fragment survives from this play."	9	17
"fragment"	"fragment_nou"	"Other names for a rock veneer are rock-fragment cover (RFC), stone pavement, desert pavement, stony mantle, hammada and reg."	39	47
"fragment"	"fragment_nou"	"This skull fragment was first described by Sartono in 1982."	11	19
"fragment"	"fragment_nou"	"An optional fragment identifier, preceded by #, may be present at the end of a URI reference."	12	20
"fragment"	"fragment_nou"	"This LDPC code fragment represents a three-bit message encoded as six bits."	15	23
"fragment"	"fragment_nou"	"These steps are collectively referred to as fragment processing."	44	52
"fragment"	"fragment_nou"	"It is shorter than most of Lovecraft's other short stories, and is essentially a fragment."	81	89
"fragment"	"fragment_nou"	"The fragment was found near Antinoe in Egypt."	4	12
"fragment"	"fragment_nou"	"The only fragment of Sappho to explicitly refer to female homosexual activity is Sappho 94."	9	17
"fragment"	"fragment_nou"	"The military engineering data showed that, like the fragment size, the fragment velocities had characteristic distributions."	71	79
"fragment"	"fragment_nou"	"The fragment shows a fat man riding a barrel in a kind of lake or pool."	4	12
"fragment"	"fragment_nou"	"Lenz is a novella fragment written by Georg Buchner in Strasbourg in 1836."	18	26
"fragment"	"fragment_nou"	"This production technique consists of taking a small fragment of sound and repeating it rhythmically."	53	61
"fragment"	"fragment_nou"	"Study of natural hybridisation in some tropical plants using amplified fragment length polymorphism analysis."	71	79
"fragment"	"fragment_nou"	"At Ogmore Castle, an 11th-century stone cross fragment was found in 1929."	46	54
"fragment"	"fragment_nou"	"See Henning, A Sogdian Fragment of the Manichaean Cosmogony, BSOAS, 1948Original Syriac in: Theodorus bar Konai, Liber Scholiorum, II, ed."	23	31
