"homograph"	"wordid"	"sentence"	"start"	"end"
"nestle"	"nestle_nam"	"The Clinton board of selectmen rejected the Nestle proposal in the spring of 2008."	44	50
"nestle"	"nestle_nam"	"Nestle replaced it with ""Milo"" brownie, caramel and Milo balls."	0	6
"nestle"	"nestle_nam"	"She has studied for an MBA and worked with Nestle as manager."	43	49
"nestle"	"nestle_vrb"	"Positive and negative, charred and pristine, ripeness and decay all nestle together."	68	74
"nestle"	"nestle_vrb"	"On electron microscopy, subepithelial deposits that nestle against the glomerular basement membrane seems to be the cause of the thickening."	52	58
"nestle"	"nestle_nam"	"The rustic stone buildings nestle in terraces on a mountain-side with a Holly Oak and cypress grove."	27	33
"nestle"	"nestle_nam"	"MJB was acquired by Nestle in 1985."	20	26
"nestle"	"nestle_nam"	"She then spent most of the 1980s at Nestle USA, where she held senior marketing and sales positions."	36	42
"nestle"	"nestle_nam"	"In Canada, Nestle continues to sell Turtles at retailers under the Nestle brand name."	67	73
"nestle"	"nestle_nam"	"Bhangalan is equipped with its own municipal water supply, reverse osmosis plant, and a Nestle Dairy."	88	94
"nestle"	"nestle_nam"	"Richard LaMotta, inventor of Chipwich ice cream sandwich, co-founder of Chipwich Inc., later sold to CoolBrands, and then Dreyer's (Nestle)."	132	138
"nestle"	"nestle_nam"	"Two of her daughters are also doctors, whilst her third works in marketing for Nestle."	79	85
"nestle"	"nestle_nam"	"In recent years, her songs have been sync'd by Special K, Nestle, Tesco, Oral B, Amazon, Aqua Fresh, and others."	58	64
"nestle"	"nestle_vrb"	"The buildings nestle among lilacs, a domestic flowering shrub favored by the founder of Colorado Springs, General William Jackson Palmer."	14	20
"nestle"	"nestle_nam"	"Nestle, through the network of its milk collection centers spread all over the Punjab province, collects milk from 140,000 farmers."	0	6
"nestle"	"nestle_nam"	"Following this optimistic news, the executive vice president of Nestle expressed his high hopes in the future growth of DiGiorno."	64	70
"nestle"	"nestle_nam"	"She has appeared in print campaigns with Fair and Lovely, Nestle Munch, Satya Paul and a TVC for 7 UP."	58	64
"nestle"	"nestle_vrb"	"The UV building was designed to nestle within the embankment of the existing service reservoir."	32	38
"nestle"	"nestle_nam"	"In February, 2016, Nestle announced that it was ending its IAAF sponsorship."	19	25
"nestle"	"nestle_nam"	"In 2002 Givaudan acquired FIS, the flavors division of Nestle, for which Nestle received a 10% stake in the company."	55	61
"nestle"	"nestle_nam"	"The Nestle 200 was held April 27 at Lanier Raceway."	4	10
"nestle"	"nestle_vrb"	"The first capillaries that the emboli encounter where they can nestle themselves are the pulmonary capillaries."	63	69
"nestle"	"nestle_nam"	"Nestle officials responded by giving a progress report on their intentions for transparency with labeling their water sources and locations."	0	6
"nestle"	"nestle_nam"	"Major chocolate producers, such as Nestle, buy cocoa at commodities exchanges where Ivorian cocoa is mixed with other cocoa."	35	41
"nestle"	"nestle_nam"	"Nestle later acquired the company and closed this plant."	0	6
"nestle"	"nestle_nam"	"The plant bottles Arrowhead spring water as well as purified water sold under the brand Nestle Pure Life."	88	94
"nestle"	"nestle_nam"	"Kraft withdrew its sponsorship on September 26, 1993, with Nestle taking its place."	59	65
"nestle"	"nestle_nam"	"Soon after, the firm landed the account to redesign the Nestle brand in Canada."	56	62
"nestle"	"nestle_nam"	"As a director, Kaufman worked with such clients as Budweiser with the Goodby ad, McDonald's, Nestle, Walmart and Comcast."	93	99
"nestle"	"nestle_nam"	"He was responsible for the cross-discipline servicing of multinational accounts like L'Oreal, GM, Unilever and Nestle."	111	117
"nestle"	"nestle_vrb"	"As Mo's odd possessions nestle their way into Charlotte's everyday existence, she becomes more challenging and rebellious."	24	30
"nestle"	"nestle_vrb"	"Towards the sound side sea grasses, Yucca Aloifolia and Wax Myrtles nestle."	68	74
"nestle"	"nestle_nam"	"ConAgra acquired David & Sons from Nestle USA in December 2001."	35	41
"nestle"	"nestle_nam"	"Chokito was also originally marketed by Nestle South Africa in the late 1960s but then withdrawn in the early 1980s."	40	46
"nestle"	"nestle_nam"	"Hills Bros. bought the company in 1984; Nestle became the new parent in 1985."	40	46
"nestle"	"nestle_nam"	"Nestle Products Are Banned by FSA""UK groups endorsing the boycott""."	0	6
"nestle"	"nestle_vrb"	"Numerous similar low-rise offices nestle in the parkland and around the pools of Festival Park."	34	40
"nestle"	"nestle_nam"	"Don Watt was the first designer to use photosymbolism on packaging, for Nestle Instant Coffee."	72	78
"nestle"	"nestle_nam"	"He counseled CEOs of companies including Procter & Gamble, PepsiCo, Nestle, IHOP and Boston Market."	68	74
"nestle"	"nestle_nam"	"The client list for Bassford's advertising art includes Disney, General Electric, IBM, Nestle, People's Bank and Waldenbooks."	87	93
"nestle"	"nestle_nam"	"In May 2014, Nestle Purina Petcare began a legal dispute with Blue Buffalo regarding its advertising practices."	13	19
