"homograph"	"wordid"	"sentence"	"start"	"end"
"graduate"	"graduate_adj-nou"	"She is a graduate in fashion designing."	9	17
"graduate"	"graduate_adj-nou"	"In 1949, he obtained a Master of Arts from Claremont Graduate University, also in California."	53	61
"graduate"	"graduate_adj-nou"	"As a graduate student, he began a cello program for the Opus 118 Music Center in East Harlem."	5	13
"graduate"	"graduate_adj-nou"	"The school has 88 doctoral students and 279 graduate students."	44	52
"graduate"	"graduate_adj-nou"	"Post Graduate Diploma in Event Management (PGDEM)The institute also provide course on wedding management, sports management."	5	13
"graduate"	"graduate_adj-nou"	"The institute offers several post graduate diplomas also."	34	42
"graduate"	"graduate_adj-nou"	"Johnson is a 2008 graduate of Orange High School in Orange, California and was coached by Pete Tavoularis."	18	26
"graduate"	"graduate_adj-nou"	"She is a post graduate in Biochemistry and did her Bachelor's degree in Law."	14	22
"graduate"	"graduate_adj-nou"	"Another Boys High graduate remembered that ""I went to Boys High School in Brooklyn, a great school."	18	26
"graduate"	"graduate_adj-nou"	"He attended Princeton University as an undergraduate and remained there for graduate work, receiving his Ph.D. in 1937."	76	84
"graduate"	"graduate_adj-nou"	"Graduate students can earn a master of science or doctoral degree."	0	8
"graduate"	"graduate_adj-nou"	"Harding of Memphis Graduate School Bulletin 13.8 (Nov. 1974): 4."	19	27
"graduate"	"graduate_adj-nou"	"Wojciech is a graduate of history of John Paul II Catholic University of Lublin."	14	22
"graduate"	"graduate_adj-nou"	"Snyder (born 23 November 1958) is a Civil Engineering graduate from the University of Waterloo."	54	62
"graduate"	"graduate_adj-nou"	"During this period he also wrote his Ph.D. thesis (completed in 1949), despite having never taken any graduate math courses."	102	110
"graduate"	"graduate_vrb"	"To graduate with an associate degree, students must earn 63 credit hours in select fields mandated by Navarro College."	3	11
"graduate"	"graduate_adj-nou"	"The tuition varies depending on undergraduate (lower and upper level division) and graduate students."	83	91
"graduate"	"graduate_adj-nou"	"She is a graduate of the Italia Conti Academy of Theatre Arts stage school."	9	17
"graduate"	"graduate_adj-nou"	"In Reichenbach, it was John Hagnus, a graduate of the University of Wittenberg, the Protestant Church to enforce order."	38	46
"graduate"	"graduate_adj-nou"	"By the time aerial activity over the North resumed, most Navy squadrons had a Topgun graduate."	85	93
"graduate"	"graduate_adj-nou"	"His areas of interests are advanced Architectural Design, architectural theory, and graduate design."	84	92
"graduate"	"graduate_adj-nou"	"As an engineering graduate, Sharer served in the navy from 1971 through 1978."	18	26
"graduate"	"graduate_adj-nou"	"Haight graduated as a lawyer from Yale Graduate in 1892."	39	47
"graduate"	"graduate_adj-nou"	"She began her graduate studies in 1974 at the University of Colorado at Boulder."	14	22
"graduate"	"graduate_adj-nou"	"She did graduate work on strategic and international studies at Oxford University."	8	16
"graduate"	"graduate_adj-nou"	"In 2003, he was made an honorary graduate of the University of Essex."	33	41
"graduate"	"graduate_adj-nou"	"He served as a graduate assistant coach there, where he coached wide receivers and defensive backs."	15	23
"graduate"	"graduate_adj-nou"	"Lastly Colchester House located on the Brookline campus, houses 25 graduate and undergraduate upperclassman students."	67	75
"graduate"	"graduate_adj-nou"	"During this series, she is a New York University graduate student in art history, specializing in Medieval European art."	49	57
"graduate"	"graduate_adj-nou"	"She did her Graduate work at Adelphi University and Queens College."	12	20
"graduate"	"graduate_adj-nou"	"He studied law in the graduate studies at the Law Faculty of Vilnius University."	22	30
"graduate"	"graduate_adj-nou"	"An Annapolis graduate and expert marksman, Captain Tomb had a distinguished naval career."	13	21
"graduate"	"graduate_adj-nou"	"He studied civil engineering at graduate level."	32	40
"graduate"	"graduate_adj-nou"	"She's taught graduate level courses in Mediation, Conflict Resolution, and Family Law."	13	21
"graduate"	"graduate_adj-nou"	"He was awarded the Army Ranger tab and was the class Distinguished Honor Graduate."	73	81
"graduate"	"graduate_adj-nou"	"Graduate students spend a month training in Moscow, while the undergraduates participate in a semester-long program."	0	8
"graduate"	"graduate_adj-nou"	"First Three Graduate Nurses of the Philippines (The News Today) Retrieved December 29, 2015."	12	20
"graduate"	"graduate_adj-nou"	"Xu traveled to the US in 1948, where he attended the graduate school of the Washington University in St. Louis."	53	61
"graduate"	"graduate_adj-nou"	"She is a graduate of the University of Texas, where she received her Master's Degree from the Department of Radio-Television-Film."	9	17
"graduate"	"graduate_adj-nou"	"In 1970 he received a master of arts in teaching,from the Harvard Graduate School of Education."	66	74
"graduate"	"graduate_adj-nou"	"She is also a graduate of Fordham Law School."	14	22
"graduate"	"graduate_adj-nou"	"NIFM provides ICAS officers Post Graduate Diploma in Public Financial Management."	33	41
