"homograph"	"wordid"	"sentence"	"start"	"end"
"subject"	"subject_adj-nou"	"The Hawaiian Islands are subject to tsunamis, great waves that strike the shore."	25	32
"subject"	"subject_adj-nou"	"Eliot, Maine, where there was ""a center on the subject"" of spiritualism, and Cambridge, Massachusetts, became her home base."	47	54
"subject"	"subject_adj-nou"	"It was André Weil in the 1940s who gave the subject its modern foundations in the language of algebraic geometry."	45	52
"subject"	"subject_adj-nou"	"Like many aspects of nuclear power, fast breeder reactors have been subject to much controversy over the years."	68	75
"subject"	"subject_adj-nou"	"It quotes from many early Chinese classics, and diversely includes subject matter from Chinese mythology, history, geography, and folklore."	67	74
"subject"	"subject_adj-nou"	"Satie's skills as an orchestrator have long been a subject of debate."	51	58
"subject"	"subject_adj-nou"	"The Simple Things is a 1953 animated short subject, part of the Mickey Mouse series, produced by Walt Disney Productions."	43	50
"subject"	"subject_adj-nou"	"The city was also the subject of the Big Joe Williams song ""Omaha Blues""."	22	29
"subject"	"subject_adj-nou"	"After the Dorian invasion the city remained subject to Argos, whence its Dorian conquerors had come."	44	51
"subject"	"subject_adj-nou"	"The idea was to gaze at the subject for some time and commit it to visual memory."	28	35
"subject"	"subject_adj-nou"	"After failing either to translate the script or identify the subject, he circulated photocopies which eventually reached Salway and Corcoran."	61	68
"subject"	"subject_adj-nou"	"Tendons are subject to many types of injuries."	12	19
"subject"	"subject_adj-nou"	"The final voting about this subject occurred in Switzerland on the June 14, 2015."	28	35
"subject"	"subject_adj-nou"	"In 1961 he received a Licentiate of Philosophy degree in the same subject."	66	73
"subject"	"subject_adj-nou"	"The Duke of Pajang, a former subject of Mataram who had rebelled and fled to Surabaya, was executed by drowning."	29	36
"subject"	"subject_adj-nou"	"In 1910 he published a monograph on the latter subject titled ""Lichtbiologie"", followed by ""Lichtbiologie und Lichtpathologie"" two years later."	47	54
"subject"	"subject_adj-nou"	"Such development would be subject to approval, but construction could begin, pending economic analysis, as early as spring 2013."	26	33
"subject"	"subject_adj-nou"	"The Great Who-Dood-It is the 43rd animated cartoon short subject in the Woody Woodpecker series."	57	64
"subject"	"subject_adj-nou"	"The granting of any required financial assistance under the mechanism will be made subject to strict conditionality."	83	90
"subject"	"subject_adj-nou"	"His work was subsequently the subject of a major retrospective in Basel (2005) and in Hanover's Sprengel Museum (2006)."	30	37
"subject"	"subject_adj-nou"	"Arguments for and against the controversial subject of privatization are presented here."	44	51
"subject"	"subject_adj-nou"	"The roughnose stingray is subject to intensive fishing pressure in much of its range."	26	33
"subject"	"subject_adj-nou"	"Further, those who had accomplishments at the time are now all deceased except this old subject of yours."	88	95
"subject"	"subject_adj-nou"	"All subject area outcomes are clearly defined, but learning is linked across these subject area boundaries."	4	11
"subject"	"subject_adj-nou"	"But whoever imagines, upon this account, that masters rarely combine, is as ignorant of the world as of the subject."	108	115
"subject"	"subject_adj-nou"	"AISH clients are exempt from paying their cost portion of items, subject to AADL approval."	65	72
"subject"	"subject_adj-nou"	"It was the 36th Our Gang short subject released."	31	38
"subject"	"subject_adj-nou"	"Individual candidates may also be subject to additional disciplinary measures from their state board."	34	41
"subject"	"subject_adj-nou"	"Lott's book has been subject to criticism, but other groups support Lott's conclusions."	21	28
"subject"	"subject_adj-nou"	"This race is open to all who wish to ride to in it, subject to available space."	52	59
"subject"	"subject_adj-nou"	"153 people were registered as unemployed and 2,508 were employees subject to social insurance contributions."	66	73
"subject"	"subject_adj-nou"	"They offered places for oil extraction and were the subject of jurisdictional claims between the federal and state governments."	52	59
"subject"	"subject_adj-nou"	"Montresor's romantic life has been the subject of much writing."	39	46
"subject"	"subject_adj-nou"	"When the copula is not present, no equative relation holds, prohibiting the pronominal subject of the small clause."	87	94
"subject"	"subject_adj-nou"	"Akabane disease is an important disease in those areas which are subject to only an occasional influx of C. brevitarsis."	65	72
"subject"	"subject_adj-nou"	"The papacy as a religious organ is a subject of international law and capable of international rights and duties."	37	44
"subject"	"subject_adj-nou"	"The rescue story is the subject of the film, A Day in October, released in 1991."	24	31
"subject"	"subject_adj-nou"	"Subsequently, his images became a subject of several scientific papers."	34	41
"subject"	"subject_adj-nou"	"Fear has received international attention and reviews in major newspapers; it has also been the subject of criticism."	96	103
"subject"	"subject_adj-nou"	"The subject of the film, Sontag proposes, is ""violence of the spirit""."	4	11
"subject"	"subject_adj-nou"	"It has been a popular subject for pantomime for over 200 years."	22	29
"subject"	"subject_adj-nou"	"At the end of a semester, students evaluate their homeroom teacher and their subject teachers."	77	84
"subject"	"subject_adj-nou"	"Kosovo is the subject of a territorial dispute between the Republic of Kosovo and the Republic of Serbia."	14	21
"subject"	"subject_adj-nou"	"The provision increases the age of minors subject to this tax to those minors under age 18."	42	49
"subject"	"subject_adj-nou"	"Its specific status and origin are the subject of much debate."	39	46
"subject"	"subject_adj-nou"	"He is also a television presenter and a prize-winning author on the subject of biology, especially evolution."	68	75
"subject"	"subject_adj-nou"	"Digital speakers have been the subject of experiments performed by Bell Labs as far back as the 1920s."	31	38
"subject"	"subject_adj-nou"	"There are only fragments about the subject curriculum of Saiyingpun School from the Hong Kong Government Administrative Reports."	35	42
"subject"	"subject_adj-nou"	"The subject chosen was the Adoration of the Magi, a common theme in the 15th century Florentine art."	4	11
"subject"	"subject_adj-nou"	"The new state was not subject to Reconstruction."	22	29
"subject"	"subject_adj-nou"	"The subject of the importance of vintage is one about which disagreement can be expected to continue."	4	11
"subject"	"subject_adj-nou"	"As a result, the village was not subject to depopulation."	33	40
"subject"	"subject_adj-nou"	"Like Neo Rauch, however, Sasnal makes the grip of the Communist era on the post-Communist imagination his subject."	106	113
"subject"	"subject_adj-nou"	"The project is subject to the federal Uniform Relocation Assistance and Real Property Acquisition Policies Act of 1970 (URA)."	15	22
"subject"	"subject_adj-nou"	"He's saying we should be subject to the death penalty."	25	32
"subject"	"subject_adj-nou"	"The beam is subject to the combined action of perpendicular electric and magnetic fields."	12	19
"subject"	"subject_adj-nou"	"Vallée feels the entire subject of UFOs is mystified by charlatans and science fiction."	25	32
"subject"	"subject_adj-nou"	"An often recurring subject is whether or not a capital gains tax should be introduced, and tax reform in general."	19	26
"subject"	"subject_adj-nou"	"The cement industry, although extremely capital-intensive, is subject to exaggerated economic cycles."	62	69
"subject"	"subject_adj-nou"	"As a scholar he was influential in the development of medieval history as an academic subject."	86	93
"subject"	"subject_adj-nou"	"Then criminal was subject to the actual punishment."	18	25
"subject"	"subject_adj-nou"	"Just like the general activities, the sports offered are subject to change every term."	57	64
